player_name,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Matías Vecino Falero,38,3317,4,9,87.28947368421052,0.23684210526315788
Giorgian Daniel De Arrascaeta Benedetti,9,826,6,3,91.77777777777777,0.3333333333333333
Facundo Pellistri Rebollo,9,691,1,6,76.77777777777777,0.6666666666666666
Darwin Gabriel Núñez Ribeiro,9,719,0,6,79.88888888888889,0.6666666666666666
Gonçalo Matias Ramos,5,428,3,2,85.6,0.4
Matías Nicolás Viña Susperreguy,7,551,2,4,78.71428571428571,0.5714285714285714
Rodrigo Bentancur Colmán,14,1149,4,5,82.07142857142857,0.35714285714285715
Sergio Rochet Álvarez,9,902,0,0,100.22222222222223,0.0
Alireza Safar Beiranvand,5,386,0,1,77.2,0.2
Seyed Hossein Hosseini,2,192,1,0,96.0,0.0
Ali Karimi,3,256,2,1,85.33333333333333,0.3333333333333333
Saeid Ezatolahi Afagh,5,443,1,2,88.6,0.4
Alireza Jahanbakhsh,5,401,2,3,80.2,0.6
Ali Gholizadeh,3,248,1,2,82.66666666666667,0.6666666666666666
Roozbeh Cheshmi,3,240,1,1,80.0,0.3333333333333333
Mohammad Hossein Kanani Zadegan,2,177,1,0,88.5,0.0
Milad Mohammadi,5,397,2,2,79.4,0.4
Mehdi Torabi,3,290,3,0,96.66666666666667,0.0
Ahmad Nourollahi,3,223,0,3,74.33333333333333,1.0
Sardar Azmoun,6,495,1,2,82.5,0.3333333333333333
Morteza Pouraliganji,6,577,0,0,96.16666666666667,0.0
Mehdi Taremi,6,580,1,0,96.66666666666667,0.0
Sadegh Moharrami,1,98,0,0,98.0,0.0
Ehsan Hajsafi,6,462,0,4,77.0,0.6666666666666666
Seyed Majid Hosseini,6,570,1,0,95.0,0.0
Weston McKennie,7,534,0,5,76.28571428571429,0.7142857142857143
Brenden Aaronson,7,645,6,1,92.14285714285714,0.14285714285714285
Shaquell Moore,4,374,2,0,93.5,0.0
Giovanni Reyna,5,389,2,2,77.8,0.4
Haji Wright,5,469,4,1,93.8,0.2
Joshua Sargent,5,430,3,2,86.0,0.4
Walker Zimmerman,4,383,1,0,95.75,0.0
Matthew Charles Turner,7,622,0,1,88.85714285714286,0.14285714285714285
Tyler Adams,7,569,0,2,81.28571428571429,0.2857142857142857
Tim Ream,7,645,0,2,92.14285714285714,0.2857142857142857
Christian Pulisic,16,1351,5,4,84.4375,0.25
Antonee Robinson,7,658,0,1,94.0,0.14285714285714285
Karim Ansarifard,5,449,3,1,89.8,0.2
Ramin Rezaeian,5,476,0,0,95.2,0.0
Steven Bergwijn,6,410,1,5,68.33333333333333,0.8333333333333334
Davy Klaassen,4,276,1,3,69.0,0.75
Teun Koopmeiners,5,490,4,1,98.0,0.2
Kevin José Rodríguez Cortez,6,540,4,2,90.0,0.3333333333333333
Romario Andrés Ibarra Mina,2,163,1,1,81.5,0.5
Jhegson Sebastián Méndez Carabalí,2,188,0,0,94.0,0.0
Andries Noppert,5,507,0,0,101.4,0.0
Mohamed Ali Ben Romdhane,4,311,2,2,77.75,0.5
Ghilane Chalali,2,189,1,0,94.5,0.0
Nader Ghandri,1,97,0,0,97.0,0.0
Ali Maâloul,4,372,0,0,93.0,0.0
Eduardo Camavinga,6,599,4,1,99.83333333333333,0.16666666666666666
Mark Anthony Kaye,1,59,0,1,59.0,1.0
Abdelhamid Sabiri,5,419,3,2,83.8,0.4
Selim Amallah,10,760,3,7,76.0,0.7
David Wotherspoon,1,89,1,0,89.0,0.0
Hakim Ziyech,13,1123,0,6,86.38461538461539,0.46153846153846156
Abderrazak Hamdallah,4,375,4,0,93.75,0.0
Jawad El Yamiq,6,557,3,1,92.83333333333333,0.16666666666666666
Yahya Jabrane,2,187,2,0,93.5,0.0
Sofyan Amrabat,12,1151,1,0,95.91666666666667,0.0
Noussair Mazraoui,8,615,1,4,76.875,0.5
Yahia Attiyat allah,8,774,5,0,96.75,0.0
Abdessamad Ezzalzouli,7,636,5,2,90.85714285714286,0.2857142857142857
Borna Sosa,6,536,1,2,89.33333333333333,0.3333333333333333
Saman Ghoddos,4,382,4,0,95.5,0.0
Kellyn Kai Perry-Acosta,3,240,2,1,80.0,0.3333333333333333
Abolfazl Jalali,1,98,1,0,98.0,0.0
Cameron Carter-Vickers,2,185,1,0,92.5,0.0
Jason Cummings,1,96,1,0,96.0,0.0
Awer Mabil,2,191,2,0,95.5,0.0
Garang Kuol,2,186,2,0,93.0,0.0
Nathaniel Atkinson,1,84,0,1,84.0,1.0
Éverton Augusto de Barros Ribeiro,1,98,1,0,98.0,0.0
Pedro Guilherme Abreu dos Santos,2,219,2,0,109.5,0.0
Jules Olivier Ntcham,22,1925,8,3,87.5,0.13636363636363635
Nicolas Moumi Ngamaleu,4,333,1,3,83.25,0.75
Jerome Ngom Mbekeli,1,98,1,0,98.0,0.0
Gleison Bremer Silva Nascimento,2,189,1,0,94.5,0.0
Ederson Santana de Moraes,1,91,0,0,91.0,0.0
Enzo Ebosse,1,93,0,0,93.0,0.0
Lucas Daniel Cavallini,1,95,1,0,95.0,0.0
Jordan Morris,2,195,2,0,97.5,0.0
Sorba Thomas,1,100,1,0,100.0,0.0
Charles De Ketelaere,2,181,2,0,90.5,0.0
Munir Mohand Mohamedi,4,379,0,0,94.75,0.0
Hiroki Sakai,32,2907,2,1,90.84375,0.03125
Mario Götze,18,1513,5,5,84.05555555555556,0.2777777777777778
Youssoufa Moukoko,1,92,1,0,92.0,0.0
Vincent Janssen,2,156,1,1,78.0,0.5
Krépin Diatta,7,586,0,3,83.71428571428571,0.42857142857142855
Nicolas Jackson,5,505,5,0,101.0,0.0
Hassan Khalid Al Heidos,3,208,0,3,69.33333333333333,1.0
Mohammed Waed Abdulwahhab Al Bayati,2,188,2,0,94.0,0.0
Almoez Ali Zainalabiddin Abdulla,3,228,0,2,76.0,0.6666666666666666
Mohammed Muntari,3,279,3,0,93.0,0.0
Akram Hassan Afif,3,282,0,0,94.0,0.0
Abdulaziz Hatem Mohammed Abdullah,3,271,1,1,90.33333333333333,0.3333333333333333
Boualem Khoukhi,3,284,0,0,94.66666666666667,0.0
Pedro Miguel Correia,3,269,0,1,89.66666666666667,0.3333333333333333
Bassam Hisham Al Rawi,1,94,0,0,94.0,0.0
Abdelkarim Hassan Al Haj Fadlalla,3,277,0,0,92.33333333333333,0.0
Homam Alamin Ahmed,3,270,0,1,90.0,0.3333333333333333
Saad Abdullah Al Sheeb,1,94,0,0,94.0,0.0
Karim Boudiaf,3,256,1,1,85.33333333333333,0.3333333333333333
Sang-Ho Na,2,173,1,1,86.5,0.5
Diego Nicolás De La Cruz Arcosa,7,610,3,4,87.14285714285714,0.5714285714285714
Min Jae Kim,5,466,0,1,93.2,0.2
José Martín Cáceres Silva,25,2232,6,2,89.28,0.08
Fran Karačić,2,171,1,1,85.5,0.5
Érick Gabriel Gutiérrez Galaviz,1,95,1,0,95.0,0.0
Gonzalo Ariel Montiel,10,944,6,3,94.4,0.3
Exequiel Alejandro Palacios,29,2540,7,11,87.58620689655173,0.3793103448275862
Roberto Carlos Alvarado Hernández,2,187,2,0,93.5,0.0
Lisandro Martínez,10,951,3,2,95.1,0.2
Eray Ervin Cömert,2,186,2,0,93.0,0.0
André Onana,2,189,0,0,94.5,0.0
Carlos Manuel Martínez Castro,1,45,0,1,45.0,1.0
Kendall Jamaal Waston Manley,4,369,1,0,92.25,0.0
Anthony Daniel Contreras Enríquez,4,319,2,2,79.75,0.5
Alvaro José Zamora Mata,1,94,1,0,94.0,0.0
Jewison Bennette,3,255,2,1,85.0,0.3333333333333333
Bryan Ruiz González,4,380,1,0,95.0,0.0
Brandon Aguilera Zamora,6,490,3,3,81.66666666666667,0.5
Ronald Alberto Matarrita Ulate,2,192,2,0,96.0,0.0
Francisco Javier Calvo Quesada,7,651,1,0,93.0,0.0
Yeltsin Ignacio Tejeda Valverde,4,374,1,1,93.5,0.25
Keysher Fuller Spence,3,260,0,1,86.66666666666667,0.3333333333333333
Youstin Delfin Salas Gómez,2,191,2,0,95.5,0.0
Johan Alberto Venegas Ulloa,3,229,0,2,76.33333333333333,0.6666666666666666
Roan Roberto Wilson Gordon,1,99,1,0,99.0,0.0
Juan Pablo Vargas Campos,4,377,0,0,94.25,0.0
Antoine Semenyo,5,419,2,2,83.8,0.4
Daniel-Kofi Kyereh,3,294,3,0,98.0,0.0
Agustín Canobbio Graviz,2,193,2,0,96.5,0.0
Mohammed Kudus,5,432,0,4,86.4,0.8
Abdul Fatawu Issahaku,1,98,1,0,98.0,0.0
Lawrence Ati-Zigi,3,297,0,0,99.0,0.0
Ali Assadalla Thaimn Qambar,1,93,1,0,93.0,0.0
Assim Omer Al Haj Madibo,2,157,0,1,78.5,0.5
Ahmed Alaa Eldin Abdelmotaal,1,95,1,0,95.0,0.0
Ismaeel Mohammad Mohammad,2,177,0,1,88.5,0.5
Mosaab Khoder Jibril,1,95,1,0,95.0,0.0
Kenneth Taylor,1,95,1,0,95.0,0.0
Meshaal Aissa Barsham,2,185,0,0,92.5,0.0
Hiroki Ito,2,191,1,0,95.5,0.0
Ayase Ueda,1,45,0,1,45.0,1.0
Miki Yamane,1,61,0,1,61.0,1.0
Gerson Torres Barrantes,1,64,0,1,64.0,1.0
Yuki Soma,1,81,0,1,81.0,1.0
Daniel Alonso Chacón Salas,1,96,1,0,96.0,0.0
Sami Khalil Al Naji,1,54,0,1,54.0,1.0
Nawaf Shaker Al Abid,2,181,2,2,90.5,1.0
Mohammed Al Burayk,5,446,1,1,89.2,0.2
Abdulelah Saad Hameed Al-Malki,2,187,0,1,93.5,0.5
Nasser Al Dawsari,1,97,1,0,97.0,0.0
Otávio Edmilson da Silva Monteiro,3,196,0,3,65.33333333333333,1.0
Tariq Lamptey,2,176,1,1,88.0,0.5
Woo-Yeong Jeong,3,234,2,1,78.0,0.3333333333333333
Chang-Hoon Kwon,1,56,0,1,56.0,1.0
Denis Odoi,4,363,1,1,90.75,0.25
Salman Mohammed Al Faraj,4,325,0,1,81.25,0.25
Haitham Mohammed Asiri,1,102,1,0,102.0,0.0
Yasir Gharsan Al Shahrani,4,370,0,1,92.5,0.25
Famara Diedhiou,2,162,1,1,81.0,0.5
Tarek Salman Salman,1,93,1,0,93.0,0.0
Jesus Ferreira,1,45,0,1,45.0,1.0
Fodé Ballo Touré,2,190,2,0,95.0,0.0
Walid Cheddira,2,213,2,0,106.5,0.0
Badr Banoun,3,309,3,0,103.0,0.0
Chul Hong,3,268,2,0,89.33333333333333,0.0
Seung-Ho Paik,1,93,1,0,93.0,0.0
Weverton Pereira da Silva,1,90,1,0,90.0,0.0
Ardon Jashari,1,93,1,0,93.0,0.0
Noa Lang,1,127,1,0,127.0,0.0
Paulo Bruno Exequiel Dybala,37,3120,8,19,84.32432432432432,0.5135135135135135
Ilias Chair,1,92,1,0,92.0,0.0
Bilal El Khannous,4,338,3,1,84.5,0.25
Anass Zaroury,1,95,1,0,95.0,0.0
Kristijan Jakić,0,0,1,0,0.0,0.0
Josip Stanišić,23,2127,7,1,92.47826086956522,0.043478260869565216
Josip Šutalo,4,373,0,0,93.25,0.0
Elias Manoel Alves de Paula,1,45,0,1,45.0,1.0
Tom Barlow,1,93,1,0,93.0,0.0
Dru Yearwood,1,45,0,1,45.0,1.0
Peter Stroud,1,92,1,0,92.0,0.0
Leonardo Campana Romero,5,430,3,1,86.0,0.2
David Ruiz,4,273,1,3,68.25,0.75
Robert Taylor,4,311,2,2,77.75,0.5
Frankie Amaya,1,65,0,1,65.0,1.0
Cory Burke,1,92,1,0,92.0,0.0
Facundo Farías,5,416,1,2,83.2,0.4
Benjamin Cremaschi,6,520,3,2,86.66666666666667,0.3333333333333333
Omir Guadalupe Fernandez Mosso,1,75,0,1,75.0,1.0
Jorge Leguín Cabezas Hurtado,1,92,1,0,92.0,0.0
Cameron Harper,1,83,0,1,83.0,1.0
Wikelman José Carmona Torres,1,92,1,0,92.0,0.0
Diego Alexander Gómez Amarilla,4,329,0,3,82.25,0.75
Robbie Robinson Belmar,2,185,2,0,92.5,0.0
Dixon Jair Arroyo Espinoza,5,419,3,1,83.8,0.2
Tomás Agustín Avilés Mancilla,6,488,0,2,81.33333333333333,0.3333333333333333
Noah Allen,5,433,2,1,86.6,0.2
Daniel Edelman,1,92,0,0,92.0,0.0
Drake Callender,5,452,0,0,90.4,0.0
Lucas Lima Linhares,1,91,0,0,91.0,0.0
John Tolkin,1,91,0,0,91.0,0.0
Sean Nealis,1,92,0,0,92.0,0.0
Andrés Felipe Reyes Ambuila,1,92,0,0,92.0,0.0
Carlos Miguel Coronel,1,92,0,0,92.0,0.0
Randall Enrique Leal Arley,1,48,0,1,48.0,1.0
Jacob Shaffelburg,7,556,3,3,79.42857142857143,0.42857142857142855
Teal Alexander Bunbury,1,48,0,1,48.0,1.0
Hany Mukhtar,1,95,1,0,95.0,0.0
Dax McCarty,1,64,0,1,64.0,1.0
Aníbal Cesis Godoy,4,344,1,1,86.0,0.25
Alex Muyl,1,64,0,1,64.0,1.0
Luke Haakenson,1,93,1,0,93.0,0.0
Josef Alexander Martínez Mencia,23,1911,11,9,83.08695652173913,0.391304347826087
Fafà Picault,1,83,0,1,83.0,1.0
Jack Maher,1,88,0,0,88.0,0.0
Brian Anunga,1,93,0,0,93.0,0.0
Lukas MacNaughton,1,95,0,0,95.0,0.0
Elliot Panicco,1,96,0,0,96.0,0.0
Daniel Lovitz,1,97,0,0,97.0,0.0
Timothy Tillman,1,95,1,0,95.0,0.0
Jesús David Murillo Largacha,1,95,1,0,95.0,0.0
Sergi Palencia Hurtado,1,60,0,1,60.0,1.0
Diego José Palacios Espinoza,1,95,1,0,95.0,0.0
Mario González Gutiérrez,1,60,0,1,60.0,1.0
Cristian Gonzalo Olivera Ibarra,5,470,5,0,94.0,0.0
Ilie Sánchez Farrés,1,80,0,1,80.0,1.0
Filip Yavorov Krastev,1,95,1,0,95.0,0.0
Victor Ulloa,1,91,1,0,91.0,0.0
Mateusz Bogusz,1,95,0,0,95.0,0.0
Aaron Long,1,94,0,0,94.0,0.0
Ryan Hollingshead,1,95,0,0,95.0,0.0
John McCarthy,1,87,0,0,87.0,0.0
Víctor Vázquez Solsona,2,103,1,1,51.5,0.5
Brandon Iván Servania,1,25,1,1,25.0,1.0
Franco Ibarra,1,87,1,0,87.0,0.0
Raoul Petretta,1,68,0,1,68.0,1.0
Themi Antonoglou,1,92,1,0,92.0,0.0
Deandre Kerr,1,68,0,1,68.0,1.0
Charles Kwabena Sapong,1,87,1,0,87.0,0.0
Alonso Coello Camarero,1,68,0,1,68.0,1.0
Latif Blessing,1,92,1,0,92.0,0.0
Michael Bradley,1,92,0,0,92.0,0.0
Sigurd Rosted,1,92,0,0,92.0,0.0
Kobe Franklin,1,92,0,0,92.0,0.0
Tomas Lían Romero Keubler,1,91,0,0,91.0,0.0
Sergio Henrique Santos Gomes,1,45,0,1,45.0,1.0
Aaron Salem Boupendza Pozzi,1,95,1,0,95.0,0.0
Jean Mota Oliveira de Sousa,1,95,1,0,95.0,0.0
Júnior Leonardo Moreno Borrero,1,64,0,1,64.0,1.0
Yuya Kubo,1,95,1,0,95.0,0.0
Nicolás Marcelo Stefanelli,1,94,1,0,94.0,0.0
Álvaro Martín Barreal,1,80,0,1,80.0,1.0
Bret Halsey,1,94,1,0,94.0,0.0
Brandon Vázquez Toledo,1,87,0,1,87.0,1.0
Dominique Badji,1,94,1,0,94.0,0.0
Luciano Federico Acosta,1,87,0,1,87.0,1.0
Malik Pinto,1,92,1,0,92.0,0.0
Nick Hagglund,1,92,0,0,92.0,0.0
Ian Murphy,1,94,0,0,94.0,0.0
Obinna Nwobodo,1,88,0,0,88.0,0.0
Roman Celentano,1,94,0,0,94.0,0.0
Kerwin Calderón Vargas,1,66,0,1,66.0,1.0
Justin Meram,1,89,1,0,89.0,0.0
Gregore de Magalhães Silva,1,73,0,1,73.0,1.0
Scott Arfield,1,91,1,0,91.0,0.0
Enzo Nahuel Copetti,1,88,0,1,88.0,1.0
Derrick Jones Amaniampong,1,91,1,0,91.0,0.0
Andrew Privett,1,92,0,0,92.0,0.0
Kristijan Kahlina,1,92,0,0,92.0,0.0
Brandt Bronico,1,89,0,0,89.0,0.0
Carlos Joaquim Dos Santos,1,87,0,0,87.0,0.0
Nathan Byrne,1,89,0,0,89.0,0.0
Adilson Malanda,1,91,0,0,91.0,0.0
Marco Crimi,20,1648,9,6,82.4,0.3
Erick Antonio Pulgar Farfán,16,1441,8,2,90.0625,0.125
Lucas Rodrigo Biglia,28,2489,1,4,88.89285714285714,0.14285714285714285
Danilo Cataldi,20,1626,4,7,81.3,0.35
Senad Lulić,30,2531,2,6,84.36666666666666,0.2
Antonio Candreva,30,2372,2,17,79.06666666666666,0.5666666666666667
Felipe Anderson Pereira Gomes,35,3002,14,10,85.77142857142857,0.2857142857142857
Robert Acquafresca,6,505,4,2,84.16666666666667,0.3333333333333333
Mattia Destro,27,2342,2,6,86.74074074074075,0.2222222222222222
Lorenzo Crisetig,5,415,1,2,83.0,0.4
Amadou Diawara,38,3346,4,5,88.05263157894737,0.13157894736842105
Franco Brienza,29,2537,13,5,87.48275862068965,0.1724137931034483
Marios Oikonomou,20,1811,3,0,90.55,0.0
Luca Rossettini,29,2633,1,3,90.79310344827586,0.10344827586206896
Ştefan Daniel Radu,13,1101,0,3,84.6923076923077,0.23076923076923078
Ricardo Kishna,11,873,4,4,79.36363636363636,0.36363636363636365
Adam Masina,33,2876,3,6,87.15151515151516,0.18181818181818182
Keita Baldé Diao,32,2879,16,5,89.96875,0.15625
Santiago Juan Gentiletti Selak,19,1758,0,0,92.52631578947368,0.0
Matteo Brighi,23,2125,9,0,92.3913043478261,0.0
Marco Parolo,31,2711,1,5,87.45161290322581,0.16129032258064516
Dušan Basta,23,1993,2,3,86.65217391304348,0.13043478260869565
Etrit Berisha,11,999,2,0,90.81818181818181,0.0
Alex Ferrari,21,1863,8,3,88.71428571428571,0.14285714285714285
Antonio Mirante,33,3015,0,0,91.36363636363636,0.0
Matteo Mancosu,21,1748,11,9,83.23809523809524,0.42857142857142855
Daniele De Rossi,23,1931,1,6,83.95652173913044,0.2608695652173913
Juan Ignacio Gómez Taleb,33,2832,14,8,85.81818181818181,0.24242424242424243
Luca Siligardi,28,2138,11,13,76.35714285714286,0.4642857142857143
Samuel Souprayen,20,1755,2,2,87.75,0.1
Rômulo Souza Orestes Caldeira,9,823,9,0,91.44444444444444,0.0
Gervais Lombe Yao Kouassi,14,1155,1,6,82.5,0.42857142857142855
Boško Janković,16,1279,5,7,79.9375,0.4375
Giampaolo Pazzini,30,2523,10,6,84.1,0.2
Luca Toni,23,2005,3,4,87.17391304347827,0.17391304347826086
Jacopo Sala,23,1927,3,9,83.78260869565217,0.391304347826087
Leandro Greco,26,2166,4,8,83.3076923076923,0.3076923076923077
Rafael Márquez Álvarez,99,8507,17,17,85.92929292929293,0.1717171717171717
Rafael de Andrade Bittencourt Pinheiro,12,1009,0,0,84.08333333333333,0.0
Vassilis Torosidis,11,997,5,1,90.63636363636364,0.09090909090909091
Emil Hallfreðsson,29,2415,5,9,83.27586206896552,0.3103448275862069
Edin Džeko,31,2716,10,5,87.61290322580645,0.16129032258064516
Eros Pisano,34,3012,1,3,88.58823529411765,0.08823529411764706
Radja Nainggolan,35,3091,2,5,88.31428571428572,0.14285714285714285
Vangelis Moras,31,2825,1,0,91.12903225806451,0.0
Leandro Castán da Silva,5,426,1,1,85.2,0.2
Konstantinos Manolas,37,3256,1,3,88.0,0.08108108108108109
Keisuke Honda,33,2826,10,12,85.63636363636364,0.36363636363636365
Cristian Eduardo Zapata Valencia,18,1627,3,1,90.38888888888889,0.05555555555555555
Davide Astori,33,3018,1,1,91.45454545454545,0.030303030303030304
Josip Iličić,32,2571,8,19,80.34375,0.59375
Andrea Bertolacci,27,2263,6,7,83.81481481481481,0.25925925925925924
Antonio Nocerino,2,137,1,1,68.5,0.5
Alessio Cerci,24,1953,10,12,81.375,0.5
Matías Ariel Fernández Fernández,24,2085,13,4,86.875,0.16666666666666666
Nikola Kalinić,36,3292,11,3,91.44444444444444,0.08333333333333333
Gilberto Moraes Junior,10,893,7,1,89.3,0.1
Luca Antonelli,28,2579,3,0,92.10714285714286,0.0
Gonzalo Javier Rodríguez,42,3849,0,1,91.64285714285714,0.023809523809523808
Marcos Alonso Mendoza,31,2731,5,4,88.09677419354838,0.12903225806451613
Mattia De Sciglio,22,1895,1,3,86.13636363636364,0.13636363636363635
Milan Badelj,30,2581,4,10,86.03333333333333,0.3333333333333333
Nigel de Jong,5,381,0,1,76.2,0.2
Luiz Adriano de Souza da Silva,26,2199,14,6,84.57692307692308,0.23076923076923078
Giacomo Bonaventura,33,3023,2,3,91.60606060606061,0.09090909090909091
Alessio Romagnoli,34,3080,1,0,90.58823529411765,0.0
Nenad Tomović,24,2116,5,2,88.16666666666667,0.08333333333333333
Borja Valero Iglesias,44,3876,2,9,88.0909090909091,0.20454545454545456
Anton Ciprian Tătărușanu,37,3353,0,1,90.62162162162163,0.02702702702702703
Germán Gustavo Denis,15,1199,3,5,79.93333333333334,0.3333333333333333
Mauricio Ricardo Pinilla Ferreira,20,1618,4,6,80.9,0.3
Assane Demoya Gnoukouri,2,138,1,1,69.0,0.5
Anderson Hernanes de Carvalho Andrade,16,1369,6,3,85.5625,0.1875
Maximiliano Nicol Moralez,17,1446,1,5,85.05882352941177,0.29411764705882354
Marco D''Alessandro,23,2020,12,5,87.82608695652173,0.21739130434782608
Giulio Migliaccio,18,1639,15,0,91.05555555555556,0.0
Rey Manaj,7,607,5,2,86.71428571428571,0.2857142857142857
Boukary Dramé,25,2090,0,3,83.6,0.12
Rodrigo Sebastián Palacio,27,2389,12,9,88.48148148148148,0.3333333333333333
Nicolò Cherubin,14,1263,4,0,90.21428571428571,0.0
Andrea Masiello,29,2575,2,4,88.79310344827586,0.13793103448275862
Juan Guilherme Nunes Jesus,19,1699,3,2,89.42105263157895,0.10526315789473684
Samir Handanovič,36,3293,0,0,91.47222222222223,0.0
Davide Santon,12,1074,1,3,89.5,0.25
Gary Alexis Medel Soto,34,2942,2,7,86.52941176470588,0.20588235294117646
Guglielmo Stendardo,15,1324,3,1,88.26666666666667,0.06666666666666667
Carlos Emilio Carmona Tello,8,713,3,0,89.125,0.0
Jasmin Kurtič,32,2575,3,14,80.46875,0.4375
Marco Sportiello,36,3313,0,0,92.02777777777777,0.0
Ivaylo Chochev,26,2164,6,6,83.23076923076923,0.23076923076923078
Diego Ángel Capel Trinidad,28,2376,19,6,84.85714285714286,0.21428571428571427
Panagiotis Tachtsidis,24,2093,17,4,87.20833333333333,0.16666666666666666
Luca Rigoni,28,2270,6,11,81.07142857142857,0.39285714285714285
Oscar Hiljemark,40,3287,4,16,82.175,0.4
Alberto Facundo Costa,24,1956,5,10,81.5,0.4166666666666667
Giuseppe Panico,1,86,1,0,86.0,0.0
Achraf Lazaar,30,2582,4,7,86.06666666666666,0.23333333333333334
Fabio Daprelà,7,628,6,1,89.71428571428571,0.14285714285714285
Sebastian De Maio,28,2441,3,3,87.17857142857143,0.10714285714285714
Giancarlo González Castro,38,3469,0,1,91.28947368421052,0.02631578947368421
Andrea Rispoli,22,1903,6,5,86.5,0.22727272727272727
Diego Sebastián Laxalt Suárez,39,3525,1,2,90.38461538461539,0.05128205128205128
Abdelhamid El Kaoutari,15,1372,1,0,91.46666666666667,0.0
Giovanni Marchese,11,950,4,3,86.36363636363636,0.2727272727272727
Issa Cissokho,13,1163,7,1,89.46153846153847,0.07692307692307693
Stefano Sorrentino,37,3345,0,1,90.4054054054054,0.02702702702702703
Roberto Vitiello,10,886,2,1,88.6,0.1
Mato Jajalo,28,2398,4,6,85.64285714285714,0.21428571428571427
Nicolás Andrés Burdisso,28,2485,0,1,88.75,0.03571428571428571
Eugenio Lamanna,13,1187,0,0,91.3076923076923,0.0
Kevin Lasagna,36,3212,28,4,89.22222222222223,0.1111111111111111
Kamil Wilczek,3,249,2,1,83.0,0.3333333333333333
Riccardo Gagliolo,31,2798,2,2,90.25806451612904,0.06451612903225806
Antonio Di Gaudio,29,2343,13,11,80.79310344827586,0.3793103448275862
Gaetano Letizia,35,3142,2,5,89.77142857142857,0.14285714285714285
Wallace Oliveira dos Santos,6,537,5,1,89.5,0.16666666666666666
Luis Fernando Muriel Fruto,36,3021,15,15,83.91666666666667,0.4166666666666667
Antonio Cassano,24,1987,10,9,82.79166666666667,0.375
Paweł Wszołek,28,2201,5,12,78.60714285714286,0.42857142857142855
Eder Citadin Martins,33,2895,6,10,87.72727272727273,0.30303030303030304
Fernando Lucas Martins,35,3130,1,4,89.42857142857143,0.11428571428571428
Vasco Regini,15,1296,1,2,86.4,0.13333333333333333
Andrea Coda,4,297,2,1,74.25,0.25
Nicolás Federico Spolli,14,1224,2,1,87.42857142857143,0.07142857142857142
Dávid Ivan,21,1720,9,7,81.9047619047619,0.3333333333333333
Luca Marrone,21,1759,2,8,83.76190476190476,0.38095238095238093
Mattia Cassani,25,2184,2,1,87.36,0.04
Filippo Porcari,4,323,2,1,80.75,0.25
Ryder Matos Santos,26,2185,8,9,84.03846153846153,0.34615384615384615
Andrea Lazzari,8,725,5,1,90.625,0.125
Édgar Osvaldo Barreto Cáceres,30,2520,4,9,84.0,0.3
Igor Bubnjić,9,792,1,1,88.0,0.1111111111111111
Emiliano Viviano,37,3395,0,0,91.75675675675676,0.0
Željko Brkić,4,359,1,0,89.75,0.0
Matías Agustín Silvestre,25,2219,4,1,88.76,0.04
Gonzalo Gerardo Higuaín,47,4081,6,16,86.82978723404256,0.3404255319148936
Manolo Gabbiadini,23,2034,19,3,88.43478260869566,0.13043478260869565
Matteo Politano,28,2339,17,11,83.53571428571429,0.39285714285714285
Omar El Kaddouri,20,1839,20,0,91.95,0.0
Antonio Floro Flores,29,2178,12,16,75.10344827586206,0.5517241379310345
José María Callejón Bueno,44,3579,5,21,81.3409090909091,0.4772727272727273
Gregoire Defrel,33,2743,9,12,83.12121212121212,0.36363636363636365
Diego Falcinelli,26,2262,15,8,87.0,0.3076923076923077
Vlad Iulian Chiricheș,8,703,0,1,87.875,0.125
Christian Maggio,8,742,4,0,92.75,0.0
Federico Peluso,34,3090,0,1,90.88235294117646,0.029411764705882353
Mirko Valdifiori,6,465,0,3,77.5,0.5
Elseid Hysaj,39,3520,0,2,90.25641025641026,0.05128205128205128
Francesco Magnanelli,34,3152,0,0,92.70588235294117,0.0
Simone Missiroli,24,2029,2,3,84.54166666666667,0.125
Joseph Alfred Duncan,33,2935,6,6,88.93939393939394,0.18181818181818182
Andrea Consigli,37,3327,0,0,89.91891891891892,0.0
Paolo Cannavaro,31,2747,1,2,88.61290322580645,0.06451612903225806
Maximiliano Gastón López,28,2523,19,4,90.10714285714286,0.14285714285714285
Danilo Soddimo,28,2374,8,9,84.78571428571429,0.32142857142857145
Massimiliano Carlini,14,1265,12,1,90.35714285714286,0.07142857142857142
Aleandro Rosi,27,2448,3,4,90.66666666666667,0.14814814814814814
Matteo Ciofani,18,1624,4,3,90.22222222222223,0.16666666666666666
Marco Benassi,32,2690,11,14,84.0625,0.4375
Afriyie Acquah,29,2380,7,10,82.06896551724138,0.3448275862068966
Daniele Verde,5,465,5,0,93.0,0.0
Daniele Baselli,35,2944,10,15,84.11428571428571,0.42857142857142855
Giuseppe Vives,33,2980,5,4,90.3030303030303,0.12121212121212122
Fabio Quagliarella,32,2836,3,8,88.625,0.25
Alessandro Gazzi,15,1319,4,3,87.93333333333334,0.2
Nikola Maksimović,16,1479,0,0,92.4375,0.0
Emiliano Moretti,39,3554,1,1,91.12820512820512,0.02564102564102564
Danilo Fernando Avelar,6,478,2,1,79.66666666666667,0.16666666666666666
