player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score
Radostin Kishishev,0.0,0.0,1.0,87.0,59.0,0.0,1.0,8.0,0.0,0.0,3.0,0.6781609195402298,2,168,0,1,84.0,0.5,0.0,0.0,0.0,88.0,9.0,4.5,1.5,0.75,84.0,0.0,97.0,48.5,0.06666666666666665,48.5,8.25,140.68333333333334
Radu Drăgușin,0.0,0.0,3.0,111.0,92.0,0.0,8.0,27.0,0.0,0.0,1.0,0.8288288288288288,4,368,0,0,92.0,0.0,0.0,0.0,0.0,114.0,35.0,8.75,0.5,0.125,92.0,0.0,149.0,37.25,0.0,37.25,17.375,146.625
Radu Nunweiller,0.0,0.0,4.0,61.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8360655737704918,1,89,0,0,89.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,1.0,89.0,0.0,65.0,65.0,0.011111111111111072,65.0,-1.0,152.98888888888888
Rafael Alcântara do Nascimento,7.0,4.0,39.0,1553.0,1404.0,0.0,17.0,19.0,0.0,0.0,34.0,0.9040566645202832,46,3825,19,15,83.15217391304348,0.3260869565217391,11.0,0.2391304347826087,0.1794871794871795,1592.0,36.0,0.782608695652174,17.0,0.3695652173913043,83.15217391304348,0.41304347826086957,1628.0,35.391304347826086,0.07608695652173914,36.408026755852845,1.1956521739130435,120.67976588628764
Rafael Alexandre Conceição Leão,2.0,0.0,8.0,158.0,119.0,0.0,1.0,2.0,0.0,0.0,6.0,0.7531645569620253,9,769,5,4,85.44444444444444,0.4444444444444444,2.0,0.2222222222222222,0.25,166.0,3.0,0.3333333333333333,3.0,0.3333333333333333,85.44444444444444,0.5555555555555556,169.0,18.77777777777778,0.050617283950617264,19.97222222222222,0.3333333333333333,105.69938271604939
Rafael Alexandre Fernandes Ferreira da Silva,0.0,1.0,0.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8787878787878788,2,187,2,0,93.5,0.0,1.0,0.5,0.0,33.0,0.0,0.0,0.5,0.25,93.5,1.0,33.0,16.5,0.0,17.5,-0.25,110.75
Rafael Augusto Sóbis do Nascimento,1.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7272727272727273,1,92,1,0,92.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.5,0.5,92.0,1.0,12.0,12.0,0.0,17.0,-0.5,108.5
Rafael Barber Rodríguez,0.0,0.0,2.0,65.0,50.0,0.0,0.0,2.0,0.0,0.0,6.0,0.7692307692307693,3,252,1,1,84.0,0.3333333333333333,0.0,0.0,0.0,67.0,2.0,0.6666666666666666,3.0,1.0,84.0,0.3333333333333333,69.0,23.0,0.06666666666666665,23.0,0.33333333333333326,107.26666666666667
Rafael Clavero Prados,0.0,0.0,0.0,23.0,15.0,0.0,1.0,5.0,0.0,0.0,1.0,0.6521739130434783,1,92,0,0,92.0,0.0,0.0,0.0,0.0,23.0,6.0,6.0,0.5,0.5,92.0,0.0,29.0,29.0,0.0,29.0,11.5,132.5
Rafael Dalmacio Zuviría Rodríguez,0.0,0.0,1.0,31.0,23.0,0.0,2.0,1.0,0.0,0.0,5.0,0.7419354838709677,1,89,0,0,89.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,2.5,2.5,89.0,0.0,35.0,35.0,0.011111111111111072,35.0,3.5,127.4888888888889
Rafael Enrique Romo Pérez,0.0,0.0,0.0,127.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480314960629921,4,408,0,0,102.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,102.0,0.0,127.0,31.75,0.0,31.75,0.0,133.75
Rafael García García,0.0,0.0,1.0,21.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,1,89,1,0,89.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.5,0.5,89.0,1.0,23.0,23.0,0.011111111111111072,23.0,1.5,113.4888888888889
Rafael Jesús Navarro Mazuelos,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,92,1,0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,92.0,1.0,1.0,1.0,0.0,1.0,-0.5,92.5
Rafael Jiménez Jarque,0.0,0.0,0.0,18.0,10.0,0.0,2.0,14.0,0.0,0.0,1.0,0.5555555555555556,2,180,0,0,90.0,0.0,0.0,0.0,0.0,18.0,16.0,8.0,0.5,0.25,90.0,0.0,34.0,17.0,0.0,17.0,15.75,122.75
Rafael López Gómez,0.0,0.0,1.0,251.0,200.0,0.0,11.0,53.0,0.0,0.0,9.0,0.796812749003984,7,637,0,0,91.0,0.0,0.0,0.0,0.0,252.0,64.0,9.142857142857142,4.5,0.6428571428571429,91.0,0.0,316.0,45.142857142857146,0.0,45.142857142857146,17.642857142857142,153.78571428571428
Rafael Mir Vicente,1.0,0.0,6.0,31.0,24.0,0.0,0.0,2.0,0.0,0.0,6.0,0.7741935483870968,2,181,0,0,90.5,0.0,1.0,0.5,0.16666666666666666,37.0,2.0,1.0,3.0,1.5,90.5,0.0,39.0,19.5,0.0,21.0,0.5,112.0
Rafael Márquez Álvarez,3.0,1.0,74.0,5385.0,4558.0,0.0,80.0,359.0,2.0,0.0,124.0,0.8464252553389043,99,8507,17,17,85.92929292929293,0.1717171717171717,4.0,0.04040404040404041,0.04054054054054054,5459.0,439.0,4.434343434343434,64.0,0.6464646464646465,85.92929292929293,0.1717171717171717,5898.0,59.57575757575758,0.04523007856341188,59.77818727818728,8.222222222222221,153.88447235113904
Rafael Pereira da Silva,1.0,2.0,12.0,1048.0,840.0,0.0,21.0,36.0,1.0,0.0,25.0,0.8015267175572519,21,1682,3,7,80.0952380952381,0.3333333333333333,3.0,0.14285714285714285,0.08333333333333333,1060.0,57.0,2.7142857142857144,13.5,0.6428571428571429,80.0952380952381,0.14285714285714285,1117.0,53.19047619047619,0.11005291005291007,53.726190476190474,4.785714285714286,138.49708994708996
Rafael Ramos Lozano,0.0,0.0,0.0,32.0,23.0,0.0,1.0,5.0,0.0,0.0,1.0,0.71875,1,90,0,0,90.0,0.0,0.0,0.0,0.0,32.0,6.0,6.0,0.5,0.5,90.0,0.0,38.0,38.0,0.0,38.0,11.5,139.5
Rafael Rogério da Silva,0.0,0.0,1.0,32.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0,0.84375,1,88,0,0,88.0,0.0,0.0,0.0,0.0,33.0,2.0,2.0,1.0,1.0,88.0,0.0,35.0,35.0,0.022222222222222254,35.0,3.0,125.97777777777777
Rafael Romero Serrano,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6923076923076923,1,91,1,0,91.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.5,0.5,91.0,1.0,14.0,14.0,0.0,14.0,1.5,106.5
Rafael Santos Borré Amaury,0.0,0.0,2.0,42.0,29.0,0.0,0.0,3.0,0.0,0.0,7.0,0.6904761904761905,5,443,3,2,88.6,0.4,0.0,0.0,0.0,44.0,3.0,0.6,3.5,0.7,88.6,0.6,47.0,9.4,0.015555555555555545,9.4,0.5,98.48444444444445
Rafael Sastre Reus,0.0,0.0,0.0,80.0,47.0,0.0,6.0,12.0,1.0,0.0,2.0,0.5875,3,238,0,1,79.33333333333333,0.3333333333333333,0.0,0.0,0.0,80.0,18.0,6.0,2.0,0.6666666666666666,79.33333333333333,0.0,98.0,32.666666666666664,0.11851851851851847,32.666666666666664,11.333333333333334,123.21481481481482
Rafael Tolói,1.0,0.0,12.0,815.0,639.0,0.0,30.0,120.0,0.0,0.0,41.0,0.7840490797546013,28,2485,6,2,88.75,0.0714285714285714,1.0,0.03571428571428571,0.08333333333333333,827.0,150.0,5.357142857142857,20.5,0.7321428571428571,88.75,0.21428571428571427,977.0,34.892857142857146,0.01388888888888884,35.214285714285715,9.982142857142856,133.93253968253967
Rafael de Andrade Bittencourt Pinheiro,0.0,0.0,0.0,313.0,189.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6038338658146964,12,1009,0,0,84.08333333333333,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.5,0.041666666666666664,84.08333333333333,0.0,313.0,26.083333333333332,0.06574074074074077,26.083333333333332,-0.041666666666666664,110.05925925925926
Rafael van der Vaart,0.0,0.0,9.0,153.0,110.0,0.0,5.0,0.0,0.0,0.0,6.0,0.7189542483660131,10,824,7,3,82.4,0.3,0.0,0.0,0.0,162.0,5.0,0.5,3.0,0.3,82.4,0.7,167.0,16.7,0.08444444444444443,16.7,0.7,99.71555555555557
Rafaelle Leone Carvalho Souza,0.0,0.0,1.0,219.0,186.0,0.0,1.0,18.0,0.0,0.0,1.0,0.8493150684931506,3,288,0,0,96.0,0.0,0.0,0.0,0.0,220.0,19.0,6.333333333333333,0.5,0.16666666666666666,96.0,0.0,239.0,79.66666666666667,0.0,79.66666666666667,12.5,188.16666666666669
Rafał Kurzawa,0.0,1.0,2.0,34.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6176470588235294,1,78,0,1,78.0,1.0,1.0,1.0,0.0,36.0,1.0,1.0,0.0,0.0,78.0,0.0,37.0,37.0,0.1333333333333333,39.0,2.0,118.86666666666666
Raffael Caetano de Araújo,13.0,10.0,71.0,1184.0,948.0,0.0,11.0,3.0,2.0,0.0,20.0,0.8006756756756757,31,2738,1,12,88.3225806451613,0.3870967741935484,23.0,0.7419354838709677,0.18309859154929578,1255.0,14.0,0.45161290322580644,12.0,0.3870967741935484,88.3225806451613,0.03225806451612903,1269.0,40.935483870967744,0.018637992831541217,42.96865061335757,0.5161290322580645,131.78872229794538
Raffaele Bianco,1.0,2.0,19.0,859.0,647.0,0.0,31.0,37.0,1.0,0.0,50.0,0.7532013969732246,26,2187,5,7,84.11538461538461,0.2692307692307692,3.0,0.11538461538461539,0.05263157894736842,878.0,68.0,2.6153846153846154,26.0,1.0,84.11538461538461,0.19230769230769232,946.0,36.38461538461539,0.06538461538461537,36.77327935222672,4.230769230769231,125.05404858299595
Raffaele Maiello,0.0,0.0,5.0,378.0,309.0,0.0,9.0,10.0,1.0,0.0,8.0,0.8174603174603174,12,989,8,3,82.41666666666667,0.25,0.0,0.0,0.0,383.0,19.0,1.5833333333333333,5.0,0.4166666666666667,82.41666666666667,0.6666666666666666,402.0,33.5,0.08425925925925926,33.5,2.75,118.58240740740742
Rafidine Abdullah,1.0,0.0,6.0,424.0,358.0,0.0,14.0,13.0,1.0,0.0,26.0,0.8443396226415094,12,1021,6,4,85.08333333333333,0.3333333333333333,1.0,0.08333333333333333,0.16666666666666666,430.0,27.0,2.25,14.0,1.1666666666666667,85.08333333333333,0.5,457.0,38.083333333333336,0.054629629629629584,38.75,3.333333333333333,127.11203703703703
Ragnar Klavan,0.0,0.0,9.0,1501.0,1266.0,0.0,26.0,187.0,0.0,0.0,24.0,0.843437708194537,31,2809,0,1,90.61290322580643,0.032258064516129,0.0,0.0,0.0,1510.0,213.0,6.870967741935484,12.0,0.3870967741935484,90.61290322580645,0.0,1723.0,55.58064516129032,0.0,55.58064516129032,13.35483870967742,159.5483870967742
Ragnar Sigurðsson,0.0,0.0,0.0,53.0,34.0,0.0,5.0,9.0,0.0,0.0,2.0,0.6415094339622641,3,222,0,2,74.0,0.6666666666666666,0.0,0.0,0.0,53.0,14.0,4.666666666666667,1.0,0.3333333333333333,74.0,0.0,67.0,22.333333333333332,0.1777777777777778,22.333333333333332,9.0,105.15555555555555
Rahamat Riga Mustapha,1.0,0.0,7.0,64.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,3,269,0,0,89.66666666666667,0.0,1.0,0.3333333333333333,0.14285714285714285,71.0,0.0,0.0,0.5,0.16666666666666666,89.66666666666667,0.0,71.0,23.666666666666668,0.0037037037037036535,24.761904761904763,-0.16666666666666666,114.25820105820105
Raheem Sterling,10.0,4.0,77.0,1299.0,1055.0,0.0,38.0,7.0,0.0,0.0,49.0,0.8121632024634334,47,3772,9,25,80.25531914893617,0.5319148936170213,14.0,0.2978723404255319,0.12987012987012986,1376.0,45.0,0.9574468085106383,24.5,0.5212765957446809,80.25531914893617,0.19148936170212766,1421.0,30.23404255319149,0.10827423167848704,31.21939762365294,1.393617021276596,112.76005956218721
Rahel Kiwic,1.0,0.0,2.0,49.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,0.8367346938775511,2,190,1,0,95.0,0.0,1.0,0.5,0.5,51.0,3.0,1.5,0.0,0.0,95.0,0.5,54.0,27.0,0.0,29.5,3.0,127.5
Rahim Ali,2.0,2.0,20.0,361.0,263.0,0.0,16.0,11.0,0.0,0.0,18.0,0.7285318559556787,18,1597,9,6,88.72222222222223,0.3333333333333333,4.0,0.2222222222222222,0.1,381.0,27.0,1.5,9.0,0.5,88.72222222222223,0.5,408.0,22.666666666666668,0.014197530864197505,23.41111111111111,2.5,114.61913580246915
Rahul Bheke,2.0,2.0,12.0,930.0,756.0,0.0,29.0,63.0,0.0,0.0,18.0,0.8129032258064516,18,1677,0,0,93.16666666666669,0.0,4.0,0.2222222222222222,0.16666666666666666,942.0,92.0,5.111111111111111,9.0,0.5,93.16666666666667,0.0,1034.0,57.44444444444444,0.0,58.388888888888886,9.722222222222221,161.27777777777777
Rahul Kannoly Praveen,1.0,2.0,4.0,76.0,57.0,0.0,6.0,1.0,0.0,0.0,10.0,0.75,7,564,4,3,80.57142857142857,0.4285714285714285,3.0,0.42857142857142855,0.25,80.0,7.0,1.0,5.0,0.7142857142857143,80.57142857142857,0.5714285714285714,87.0,12.428571428571429,0.10476190476190472,14.035714285714286,1.2857142857142856,95.78809523809524
Rahul Kumar Paswan,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,1,58,0,1,58.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.5,0.5,58.0,0.0,8.0,8.0,0.3555555555555555,8.0,-0.5,65.14444444444445
Raimond Aumann,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925925925925926,1,90,0,0,90.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,90.0,0.0,27.0,27.0,0.0,27.0,0.0,117.0
Rainer Bonhof,0.0,1.0,2.0,18.0,15.0,0.0,1.0,7.0,0.0,0.0,2.0,0.8333333333333334,1,88,0,0,88.0,0.0,1.0,1.0,0.0,20.0,8.0,8.0,1.0,1.0,88.0,0.0,28.0,28.0,0.022222222222222254,30.0,15.0,132.9777777777778
Rainer Zietsch,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1,90,1,0,90.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,90.0,1.0,7.0,7.0,0.0,7.0,2.0,99.0
Raissa Feudjio Tchuanyo,0.0,1.0,4.0,153.0,101.0,0.0,6.0,9.0,0.0,0.0,8.0,0.6601307189542484,4,367,0,0,91.75,0.0,1.0,0.25,0.0,157.0,15.0,3.75,4.0,1.0,91.75,0.0,172.0,43.0,0.0,43.5,6.5,141.75
Raju Eknath Gaikwad,0.0,1.0,2.0,325.0,200.0,0.0,8.0,23.0,0.0,0.0,13.0,0.6153846153846154,12,1022,4,4,85.16666666666667,0.3333333333333333,1.0,0.08333333333333333,0.0,327.0,31.0,2.5833333333333335,6.5,0.5416666666666666,85.16666666666667,0.3333333333333333,358.0,29.833333333333332,0.0537037037037037,30.0,4.625,119.73796296296297
Rakel Hönnudóttir,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1,94,1,0,94.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,94.0,1.0,11.0,11.0,0.0,11.0,2.0,107.0
Ralf Edström,0.0,0.0,0.0,30.0,17.0,0.0,1.0,2.0,0.0,0.0,2.0,0.5666666666666667,1,87,0,0,87.0,0.0,0.0,0.0,0.0,30.0,3.0,3.0,1.0,1.0,87.0,0.0,33.0,33.0,0.033333333333333326,33.0,5.0,124.96666666666667
Ralf Fährmann,0.0,0.0,0.0,1333.0,901.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6759189797449362,34,3078,0,1,90.52941176470588,0.0294117647058823,0.0,0.0,0.0,1333.0,1.0,0.029411764705882353,1.0,0.029411764705882353,90.52941176470588,0.0,1334.0,39.23529411764706,0.0,39.23529411764706,0.029411764705882353,129.79411764705884
Ramadan Sobhi Ramadan Ahmed,0.0,0.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7307692307692307,3,276,3,0,92.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.5,0.16666666666666666,92.0,1.0,26.0,8.666666666666666,0.0,8.666666666666666,-0.16666666666666666,100.5
Ramazan Özcan,0.0,0.0,0.0,1102.0,515.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4673321234119782,28,2555,0,0,91.25,0.0,0.0,0.0,0.0,1102.0,1.0,0.03571428571428571,1.0,0.03571428571428571,91.25,0.0,1103.0,39.392857142857146,0.0,39.392857142857146,0.03571428571428571,130.67857142857144
Rami Bedoui,0.0,0.0,0.0,83.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8674698795180723,1,93,0,0,93.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,0.0,0.0,93.0,0.0,84.0,84.0,0.0,84.0,2.0,179.0
Ramin Rezaeian,1.0,0.0,3.0,206.0,127.0,0.0,6.0,7.0,1.0,0.0,8.0,0.616504854368932,5,476,0,0,95.2,0.0,1.0,0.2,0.3333333333333333,209.0,13.0,2.6,5.0,1.0,95.2,0.0,222.0,44.4,0.0,45.8,4.2,145.2
Ramires Santos do Nascimento,2.0,0.0,10.0,332.0,261.0,0.0,3.0,9.0,0.0,0.0,23.0,0.786144578313253,12,1006,5,4,83.83333333333333,0.3333333333333333,2.0,0.16666666666666666,0.2,342.0,12.0,1.0,11.5,0.9583333333333334,83.83333333333333,0.4166666666666667,354.0,29.5,0.06851851851851853,30.433333333333334,1.0416666666666665,115.23981481481482
Ramiro Vaca Ponce,0.0,1.0,1.0,74.0,54.0,0.0,1.0,3.0,0.0,0.0,4.0,0.7297297297297297,3,243,1,2,81.0,0.6666666666666666,1.0,0.3333333333333333,0.0,75.0,4.0,1.3333333333333333,2.0,0.6666666666666666,81.0,0.3333333333333333,79.0,26.333333333333332,0.09999999999999998,27.0,2.0,109.9
Ramiz Larbi Zerrouki,0.0,0.0,0.0,153.0,132.0,0.0,7.0,3.0,0.0,0.0,6.0,0.8627450980392157,3,292,1,0,97.33333333333331,0.0,0.0,0.0,0.0,153.0,10.0,3.3333333333333335,3.0,1.0,97.33333333333333,0.3333333333333333,163.0,54.333333333333336,0.0,54.333333333333336,5.666666666666667,157.33333333333331
Ramon Olamilekan Azeez,1.0,0.0,3.0,71.0,52.0,0.0,3.0,3.0,0.0,0.0,8.0,0.7323943661971831,5,406,1,2,81.2,0.4,1.0,0.2,0.3333333333333333,74.0,6.0,1.2,4.0,0.8,81.2,0.2,80.0,16.0,0.09777777777777774,17.4,1.5999999999999999,100.10222222222222
Ramona Bachmann,2.0,1.0,20.0,326.0,243.0,0.0,6.0,1.0,0.0,0.0,15.0,0.745398773006135,9,765,0,6,85.0,0.6666666666666666,3.0,0.3333333333333333,0.1,346.0,7.0,0.7777777777777778,7.5,0.8333333333333334,85.0,0.0,353.0,39.22222222222222,0.05555555555555558,40.18888888888889,0.7222222222222222,125.85555555555555
Ramona Petzelberger,3.0,0.0,9.0,303.0,241.0,0.0,18.0,3.0,0.0,0.0,12.0,0.7953795379537953,11,967,2,3,87.9090909090909,0.2727272727272727,3.0,0.2727272727272727,0.3333333333333333,312.0,21.0,1.9090909090909092,6.0,0.5454545454545454,87.9090909090909,0.18181818181818182,333.0,30.272727272727273,0.02323232323232327,31.81818181818182,3.272727272727273,122.97676767676768
Ramy Bensebaini,2.0,0.0,11.0,923.0,711.0,0.0,36.0,67.0,0.0,0.0,42.0,0.7703141928494042,24,2049,7,6,85.375,0.25,2.0,0.08333333333333333,0.18181818181818182,934.0,103.0,4.291666666666667,21.0,0.875,85.375,0.2916666666666667,1037.0,43.208333333333336,0.05138888888888893,43.92045454545455,7.708333333333334,136.952398989899
Ramón Antonio Mifflin Páez,0.0,0.0,3.0,68.0,56.0,0.0,3.0,2.0,0.0,0.0,1.0,0.8235294117647058,1,90,0,0,90.0,0.0,0.0,0.0,0.0,71.0,5.0,5.0,0.5,0.5,90.0,0.0,76.0,76.0,0.0,76.0,9.5,175.5
Ramón Armando Heredia Ruarte,0.0,0.0,0.0,64.0,44.0,0.0,1.0,2.0,0.0,0.0,0.0,0.6875,1,90,0,0,90.0,0.0,0.0,0.0,0.0,64.0,3.0,3.0,0.0,0.0,90.0,0.0,67.0,67.0,0.0,67.0,6.0,163.0
Ramón Sosa Acosta,1.0,1.0,3.0,57.0,46.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8070175438596491,3,281,2,0,93.66666666666669,0.0,2.0,0.6666666666666666,0.3333333333333333,60.0,1.0,0.3333333333333333,2.0,0.6666666666666666,93.66666666666667,0.6666666666666666,61.0,20.333333333333332,0.0,22.666666666666664,0.0,116.33333333333334
Ramón de Quintana Dalmau,0.0,0.0,0.0,27.0,12.0,0.0,1.0,6.0,0.0,0.0,3.0,0.4444444444444444,1,91,0,0,91.0,0.0,0.0,0.0,0.0,27.0,7.0,7.0,1.5,1.5,91.0,0.0,34.0,34.0,0.0,34.0,12.5,137.5
Ramón Ángel Díaz,1.0,0.0,6.0,30.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,2,173,1,0,86.5,0.0,1.0,0.5,0.16666666666666666,36.0,1.0,0.5,0.5,0.25,86.5,0.5,37.0,18.5,0.03888888888888886,20.0,0.75,107.21111111111111
Randal Kolo Muani,5.0,0.0,14.0,119.0,91.0,0.0,2.0,6.0,0.0,0.0,14.0,0.7647058823529411,10,925,5,2,92.5,0.2,5.0,0.5,0.35714285714285715,133.0,8.0,0.8,7.0,0.7,92.5,0.5,141.0,14.1,0.0,16.17142857142857,0.9000000000000001,109.57142857142857
Randall Enrique Leal Arley,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6428571428571429,1,48,0,1,48.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,48.0,0.0,14.0,14.0,0.4666666666666667,14.0,-1.0,60.53333333333333
Rani Khedira,0.0,0.0,1.0,18.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,1,61,0,1,61.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,0.5,0.5,61.0,0.0,20.0,20.0,0.3222222222222222,20.0,1.5,82.17777777777778
Ransford Königsdörffer,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,61,0,1,61.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,61.0,0.0,8.0,8.0,0.3222222222222222,8.0,-1.0,67.67777777777778
Raoul Cédric Loé,1.0,0.0,3.0,99.0,71.0,0.0,9.0,5.0,0.0,0.0,6.0,0.7171717171717171,3,269,0,0,89.66666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,102.0,14.0,4.666666666666667,3.0,1.0,89.66666666666667,0.0,116.0,38.666666666666664,0.0037037037037036535,40.33333333333333,8.333333333333334,138.32962962962964
Raoul Petretta,0.0,0.0,0.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363636363636363,1,68,0,1,68.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,68.0,0.0,55.0,55.0,0.24444444444444446,55.0,0.0,122.75555555555556
Raphael Dias Belloli,1.0,0.0,16.0,254.0,184.0,0.0,4.0,3.0,0.0,0.0,6.0,0.7244094488188977,9,736,2,5,81.77777777777777,0.5555555555555556,1.0,0.1111111111111111,0.0625,270.0,7.0,0.7777777777777778,3.0,0.3333333333333333,81.77777777777777,0.2222222222222222,277.0,30.77777777777778,0.09135802469135801,31.1875,1.2222222222222223,114.09614197530864
Raphael Martinho Alves de Lima,0.0,0.0,10.0,233.0,156.0,0.0,6.0,6.0,0.0,0.0,13.0,0.6695278969957081,11,763,1,9,69.36363636363636,0.8181818181818182,0.0,0.0,0.0,243.0,12.0,1.0909090909090908,6.5,0.5909090909090909,69.36363636363636,0.09090909090909091,255.0,23.181818181818183,0.22929292929292933,23.181818181818183,1.5909090909090908,93.9070707070707
Raphael Onyedika,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,90,1,0,90.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.5,1.5,90.0,1.0,13.0,13.0,0.0,13.0,-1.5,101.5
Raphaël Adelino José Guerreiro,5.0,5.0,52.0,2324.0,1913.0,0.0,69.0,56.0,1.0,0.0,26.0,0.8231497418244407,47,4209,9,6,89.55319148936171,0.1276595744680851,10.0,0.2127659574468085,0.09615384615384616,2376.0,125.0,2.6595744680851063,14.0,0.2978723404255319,89.55319148936171,0.19148936170212766,2501.0,53.212765957446805,0.00496453900709215,53.926759410801964,5.0212765957446805,148.49626295690126
Raphaël Varane,1.0,0.0,28.0,2480.0,2190.0,0.0,78.0,230.0,0.0,0.0,38.0,0.8830645161290323,53,4812,5,3,90.79245283018868,0.0566037735849056,1.0,0.018867924528301886,0.03571428571428571,2508.0,308.0,5.811320754716981,19.0,0.3584905660377358,90.79245283018868,0.09433962264150944,2816.0,53.132075471698116,0.0,53.27695417789758,11.264150943396226,155.33355795148248
Raquel Rodriguez,0.0,0.0,7.0,113.0,85.0,0.0,4.0,8.0,0.0,0.0,11.0,0.7522123893805309,6,557,4,1,92.83333333333331,0.1666666666666666,0.0,0.0,0.0,120.0,12.0,2.0,5.5,0.9166666666666666,92.83333333333333,0.6666666666666666,132.0,22.0,0.0,22.0,3.0833333333333335,117.91666666666666
Rasheedat Busayo Ajibade,1.0,0.0,7.0,118.0,63.0,0.0,5.0,5.0,0.0,0.0,6.0,0.5338983050847458,4,417,1,0,104.25,0.0,1.0,0.25,0.14285714285714285,125.0,10.0,2.5,3.0,0.75,104.25,0.25,135.0,33.75,0.0,34.67857142857143,4.25,143.17857142857144
Rasmus Carstensen,0.0,0.0,0.0,72.0,52.0,0.0,3.0,8.0,0.0,0.0,1.0,0.7222222222222222,2,182,0,1,91.0,0.5,0.0,0.0,0.0,72.0,11.0,5.5,0.5,0.25,91.0,0.0,83.0,41.5,0.0,41.5,10.75,143.25
Rasmus Nicolaisen,0.0,0.0,0.0,49.0,43.0,0.0,1.0,2.0,0.0,0.0,1.0,0.8775510204081632,2,141,0,1,70.5,0.5,0.0,0.0,0.0,49.0,3.0,1.5,0.5,0.25,70.5,0.0,52.0,26.0,0.21666666666666667,26.0,2.75,99.03333333333333
Rasmus Nissen Kristensen,0.0,0.0,0.0,178.0,139.0,0.0,3.0,7.0,0.0,0.0,3.0,0.7808988764044944,3,232,0,2,77.33333333333333,0.6666666666666666,0.0,0.0,0.0,178.0,10.0,3.3333333333333335,1.5,0.5,77.33333333333333,0.0,188.0,62.666666666666664,0.14074074074074072,62.666666666666664,6.166666666666667,146.02592592592592
