player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy
Hugo Guillamón Sanmartín,0,0,0,43,41,0,0,4,0,0,1,0.9534883720930233
Christian Gabriel Oliva Giménez,0,1,1,9,7,0,0,0,0,0,0,0.7777777777777778
Kiera Skeels,0,0,3,277,175,0,26,47,0,0,10,0.631768953068592
Olivia McLoughlin,0,0,1,170,115,0,24,19,0,0,6,0.6764705882352942
Anita Amma Ankyewah Asante,1,1,4,564,446,0,40,84,0,0,19,0.7907801418439716
Freya Gregory,1,0,6,105,48,0,7,8,0,0,9,0.45714285714285713
Lucy Staniforth,0,2,16,414,292,0,13,6,0,0,12,0.7053140096618358
Jodie Hutton,0,0,6,358,155,0,24,71,0,0,17,0.4329608938547486
Nadine Hanssen,1,0,10,270,186,0,17,14,0,0,9,0.6888888888888889
Ivana Fuso,0,0,3,32,27,0,0,0,0,0,0,0.84375
Carrie Jones,0,0,0,22,14,0,0,1,0,0,4,0.6363636363636364
Benedicte Håland,0,0,0,37,29,0,0,0,0,0,0,0.7837837837837838
Grace Clinton,0,0,5,105,74,0,6,6,0,0,4,0.7047619047619048
Carlotte Wubben-Moy,2,0,9,1051,891,0,17,37,0,0,6,0.8477640342530923
Ruby Mace,2,0,6,307,222,0,20,63,0,0,4,0.7231270358306189
Dagný Brynjarsdóttir,1,1,18,433,244,0,32,35,0,0,25,0.5635103926096998
Hawa Cissoko,0,0,2,188,125,0,37,51,0,0,11,0.6648936170212766
Jessica Park,0,0,4,87,64,0,1,1,0,0,3,0.735632183908046
Esther Morgan,0,0,2,397,294,0,23,37,0,0,5,0.7405541561712846
Emily Murphy,1,0,5,142,62,0,8,12,0,0,11,0.43661971830985913
Ruesha Littlejohn,0,0,9,337,238,0,8,16,1,0,22,0.7062314540059347
Lauren Hemp,11,10,63,1000,693,0,35,16,0,0,34,0.693
Aoife Mannion,0,0,0,139,128,0,3,7,0,0,2,0.920863309352518
Millie Davies,0,0,0,37,28,0,0,0,0,0,1,0.7567567567567568
Jessica Naz,0,0,5,155,114,0,5,1,0,0,5,0.7354838709677419
Aurora Watten Mikalsen,0,0,0,294,215,0,0,0,0,0,1,0.7312925170068028
Gemma Lawley,0,0,0,38,23,0,2,16,0,0,2,0.6052631578947368
Lily Woodham,0,0,4,550,367,0,23,44,1,0,7,0.6672727272727272
Anna Patten,0,0,0,142,113,0,1,7,0,0,2,0.795774647887324
Libby Bance,0,0,1,43,31,0,5,14,0,0,2,0.7209302325581395
Emma Wilhelmina Koivisto,0,0,6,598,467,0,26,56,0,0,8,0.7809364548494984
Ellie Brazil,0,1,15,340,219,0,23,19,0,0,18,0.6441176470588236
Emma Harries,1,0,7,115,80,0,2,3,0,0,7,0.6956521739130435
Damaris Berta Egurrola Wienke,1,0,10,469,366,0,19,44,0,0,16,0.7803837953091685
Lois Joel,0,0,2,118,75,0,3,3,0,0,1,0.635593220338983
Veatriki Sarri,1,0,1,8,3,0,0,0,0,0,0,0.375
Naomi Layzell,0,0,0,59,48,0,7,27,0,0,3,0.8135593220338984
Maisie Symonds,0,0,0,4,2,0,0,0,0,0,0,0.5
Bethan Roberts,0,0,2,168,133,0,4,11,0,0,2,0.7916666666666666
Maisy Barker,0,0,1,14,3,0,0,1,0,0,3,0.21428571428571427
Karima Benameur,0,0,0,32,30,0,0,0,0,0,0,0.9375
Anouk Denton,0,0,0,18,13,0,6,1,0,0,0,0.7222222222222222
Ga-Eul Jeon,0,0,0,33,26,0,3,0,0,0,3,0.7878787878787878
Cecilie Fiskerstrand,0,0,0,416,280,0,0,2,0,0,0,0.6730769230769231
Zecira Musovic,0,0,0,203,115,0,0,0,0,0,0,0.5665024630541872
Agnes Beever-Jones,1,1,2,34,25,0,0,0,0,0,4,0.7352941176470589
Elish Sulola,0,0,0,6,4,0,1,0,0,0,1,0.6666666666666666
Bethan Roe,0,0,1,112,69,0,5,11,0,0,2,0.6160714285714286
Ellen Jones,0,0,1,15,7,0,0,0,0,0,2,0.4666666666666667
Jessica Wooley,0,0,0,1,0,0,0,0,0,0,0,0.0
Wiktoria Kiszkis,0,0,0,2,2,0,0,0,0,0,1,1.0
Abbi Grant,0,0,1,14,9,0,1,0,0,0,2,0.6428571428571429
Alicia Window,0,0,0,1,0,0,0,0,0,0,0,0.0
Jorja Fox,0,0,0,10,8,0,0,0,0,0,0,0.8
Burak Yılmaz,0,1,12,89,66,0,0,6,2,0,7,0.7415730337078652
Caglar Söyüncü,0,0,1,175,162,0,3,14,0,0,6,0.9257142857142857
Leonardo Spinazzola,0,1,7,210,181,0,6,4,0,0,2,0.861904761904762
Giorgio Chiellini,1,0,17,1752,1524,0,40,122,1,0,36,0.8698630136986302
Gianluigi Donnarumma,0,0,0,2391,1917,0,0,2,9,0,2,0.8017565872020075
Leonardo Bonucci,6,1,33,2821,2447,0,59,191,3,0,37,0.8674228996809642
Ciro Immobile,9,3,69,465,323,0,3,11,2,0,40,0.6946236559139785
Mehmet Zeki Çelik,0,0,2,302,244,0,12,7,1,0,17,0.8079470198675497
Merih Demiral,2,0,6,236,207,0,17,39,0,0,4,0.8771186440677966
Kenan Karaman,3,2,46,546,381,0,13,16,0,0,24,0.6978021978021978
Uğurcan Çakır,0,0,0,103,70,0,0,0,1,0,0,0.6796116504854369
Alessandro Florenzi,7,3,48,1936,1499,0,62,67,2,0,27,0.7742768595041323
Jorge Luiz Frello Filho,1,4,8,4539,4037,0,76,29,1,0,74,0.8894029521921129
Domenico Berardi,8,7,103,1214,805,0,40,23,6,1,52,0.6630971993410214
Nicolò Barella,2,2,6,505,444,0,8,1,1,0,11,0.8792079207920792
Hakan Çalhanoğlu,4,6,97,1871,1346,0,15,38,3,0,48,0.7194013896312133
Manuel Locatelli,2,0,6,201,172,0,2,12,0,0,9,0.8557213930348259
Lorenzo Insigne,14,10,158,2117,1668,0,20,4,2,0,19,0.7879074161549362
Ozan Tufan,0,0,2,80,73,0,6,0,0,0,1,0.9125
Cengiz Umut Meraş,0,0,1,72,61,0,1,4,0,0,2,0.8472222222222222
Yusuf Yazıcı,0,0,5,117,101,0,0,0,0,0,5,0.8632478632478633
Giovanni Di Lorenzo,0,0,7,667,583,0,18,29,0,0,17,0.8740629685157422
Cengiz Ünder,0,0,16,157,121,0,2,1,0,0,5,0.7707006369426752
Kaan Ayhan,0,1,6,352,310,0,8,23,1,0,6,0.8806818181818182
İrfan Can Kahveci,1,0,2,67,54,0,3,0,0,0,4,0.8059701492537313
Bryan Cristante,0,0,6,258,214,0,5,4,0,0,8,0.8294573643410853
İbrahim Halil Dervişoğlu,0,0,1,7,4,0,1,0,0,0,2,0.5714285714285714
Federico Bernardeschi,4,4,62,1177,898,0,23,14,1,0,39,0.7629566694987255
Federico Chiesa,2,0,24,217,152,0,1,3,0,0,9,0.7004608294930875
Andrea Belotti,13,3,84,569,428,0,11,12,0,0,72,0.7521968365553603
Jonas Older Wind,0,1,15,116,96,0,1,2,0,0,5,0.8275862068965517
Daniel O''Shaughnessy,0,0,0,151,115,0,7,26,0,0,1,0.7615894039735099
Pierre-Emile Højbjerg,0,4,39,1704,1485,0,46,46,0,0,50,0.8714788732394366
Paulus Arajuuri,0,0,1,84,80,0,2,27,0,0,3,0.9523809523809523
Jere Juhani Uronen,0,1,1,162,132,0,9,20,0,0,2,0.8148148148148148
Joona Toivio,0,0,1,112,90,0,4,21,0,0,0,0.8035714285714286
Teemu Pukki,0,0,4,41,30,0,0,1,0,0,4,0.7317073170731707
Simon Thorup Kjær,1,0,3,590,521,0,16,74,0,0,9,0.8830508474576271
Glen Kamara,0,0,1,159,142,0,10,1,0,0,4,0.8930817610062893
Andreas Christensen,5,1,23,2748,2472,0,69,202,1,0,24,0.8995633187772926
Joakim Mæhle,2,1,13,675,566,0,17,17,1,0,12,0.8385185185185186
Jukka Raitala,0,0,0,139,93,0,5,13,0,0,12,0.6690647482014388
Tim Sparv,0,0,0,68,60,0,3,3,0,0,2,0.8823529411764706
Joel Pohjanpalo,1,0,7,51,32,0,1,3,0,0,4,0.6274509803921569
Thomas Delaney,1,1,11,503,396,0,17,20,0,0,32,0.7872763419483101
Robin Lod,0,0,2,103,83,0,1,6,0,0,3,0.8058252427184466
Yussuf Yurary Poulsen,3,0,11,208,142,0,5,7,0,0,26,0.6826923076923077
Lukáš Hrádecký,0,0,0,2339,1600,0,0,2,2,0,0,0.6840530141085934
Mathias Jensen,0,1,4,188,143,0,1,1,0,0,7,0.7606382978723404
Jannik Vestergaard,2,0,44,1810,1441,0,52,266,0,0,38,0.7961325966850828
Andreas Skov Olsen,0,0,5,121,90,0,1,0,0,0,4,0.743801652892562
Andreas Evald Cornelius,0,1,10,94,59,0,0,1,0,0,9,0.6276595744680851
Jens Stryger Larsen,0,1,2,293,213,0,10,13,0,0,3,0.726962457337884
Rasmus Schüller,0,0,0,52,41,0,6,2,0,0,3,0.7884615384615384
Joni Ensio Kauko,3,6,34,695,561,0,36,24,1,0,24,0.8071942446043165
Marcus Forss,0,0,0,2,1,0,0,0,0,0,1,0.5
Leo Onni Artturi Väisänen,0,0,0,1,0,0,0,0,0,0,0,0.0
Aleksandr Golovin,2,3,12,325,239,0,6,1,0,0,21,0.7353846153846154
Georgiy Dzhikiya,0,0,0,132,109,0,1,15,0,0,2,0.8257575757575758
Mário Figueira Fernandes,1,1,4,335,247,0,8,18,0,0,4,0.7373134328358208
Artem Dzyuba,4,3,13,191,122,0,1,8,0,0,22,0.6387434554973822
Roman Zobnin,0,1,10,315,229,0,20,6,0,0,17,0.726984126984127
Anga Dedryck Boyata,0,0,1,364,350,0,11,21,0,0,6,0.9615384615384616
Leander Dendoncker,0,0,2,278,258,0,5,8,0,0,12,0.9280575539568345
Dmitriy Barinov,0,0,0,104,82,0,0,4,0,0,4,0.7884615384615384
Thorgan Hazard,6,3,51,1219,933,0,26,18,0,0,66,0.7653814602132896
Youri Tielemans,1,2,10,506,433,0,8,4,0,0,19,0.8557312252964426
Andrey Semenov,0,0,0,53,44,0,2,3,0,0,0,0.8301886792452831
Anton Shunin,0,0,0,28,16,0,0,0,0,0,0,0.5714285714285714
Timothy Castagne,0,0,0,431,369,0,2,18,0,0,6,0.8561484918793504
Yuri Zhirkov,0,0,2,125,82,0,1,7,0,0,3,0.656
Magomed Ozdoev,0,0,4,97,74,0,7,4,0,0,4,0.7628865979381443
Dries Mertens,6,6,65,797,573,0,17,2,0,0,45,0.7189460476787954
Daler Kuzyaev,1,0,4,196,165,0,4,9,0,0,7,0.8418367346938775
Thomas Meunier,2,4,13,601,468,0,23,22,0,0,17,0.778702163061564
Vyacheslav Karavaev,0,0,0,66,45,0,1,3,0,0,0,0.6818181818181818
Igor Diveev,0,0,1,117,95,0,6,21,0,0,4,0.811965811965812
Maksim Mukhin,0,0,0,19,13,0,3,0,0,0,3,0.6842105263157895
Aleksey Miranchuk,1,0,2,79,61,0,0,0,0,0,1,0.7721518987341772
Dennis Praet,0,0,0,9,8,0,0,0,0,0,1,0.8888888888888888
Manuel Obafemi Akanji,2,0,14,1176,1066,0,24,65,0,0,16,0.9064625850340136
Joe Rodon,0,0,1,307,276,0,13,46,0,0,5,0.8990228013029316
Remo Freuler,3,3,11,793,683,0,24,26,0,0,41,0.8612862547288777
Nico Elvedi,0,2,7,1482,1268,0,60,123,0,0,26,0.8556005398110661
Yann Sommer,0,0,0,1961,1435,0,0,1,1,0,1,0.731769505354411
Ricardo Iván Rodríguez Araya,2,3,38,2538,2038,0,27,106,0,0,44,0.8029944838455477
Granit Xhaka,7,1,95,6824,6117,0,66,147,5,1,137,0.8963950762016413
Fabian Lukas Schär,3,0,34,1624,1309,0,54,182,0,0,56,0.8060344827586207
Daniel James,0,0,4,106,76,0,2,1,0,0,3,0.7169811320754716
Connor Roberts,1,0,2,238,188,0,4,9,0,0,0,0.7899159663865546
Joseff Morrell,0,1,1,132,115,0,7,9,0,0,6,0.8712121212121212
Kieffer Roberto Francisco Moore,1,0,12,113,73,0,2,14,0,0,10,0.6460176991150443
Chris Mepham,0,0,1,257,220,0,5,33,1,0,10,0.8560311284046692
Breel-Donald Embolo,5,1,29,273,214,0,6,10,0,0,14,0.7838827838827839
Denis Lemi Zakaria Lako Lado,0,1,3,83,71,0,9,0,0,0,7,0.8554216867469879
David Brooks,0,0,0,8,5,0,0,1,0,0,1,0.625
Mario Gavranović,3,1,6,48,36,0,0,1,0,0,5,0.75
Mason Mount,0,1,11,256,211,0,2,0,0,0,13,0.82421875
Ante Rebić,2,0,37,466,288,0,17,9,1,0,56,0.6180257510729614
Kalvin Phillips,0,2,4,359,313,0,9,15,0,0,17,0.871866295264624
Domagoj Vida,2,1,4,492,424,0,16,42,1,0,8,0.8617886178861789
Marcelo Brozović,6,5,70,3150,2611,0,42,53,3,0,77,0.8288888888888889
Declan Rice,0,1,10,1179,1087,0,39,24,0,0,19,0.9219677692960135
Joško Gvardiol,1,0,7,880,787,0,29,55,0,0,21,0.8943181818181818
Duje Ćaleta-Car,1,0,1,237,222,0,7,19,0,0,7,0.9367088607594937
Ivan Perišić,14,11,125,2012,1420,0,45,54,2,0,47,0.705765407554672
Philip Foden,1,1,8,193,156,0,2,0,0,0,6,0.8082901554404145
Dominik Livaković,0,0,0,450,354,0,0,1,0,0,1,0.7866666666666666
Josip Brekalo,0,0,0,45,36,0,2,0,0,0,2,0.8
Nikola Vlašić,3,0,10,111,91,0,2,3,0,0,8,0.8198198198198198
Bruno Petković,1,0,7,154,99,0,2,4,1,0,9,0.6428571428571429
Jude Bellingham,4,2,12,671,577,0,12,6,0,0,15,0.8599105812220567
Dominic Calvert-Lewin,0,0,0,3,2,0,0,1,0,0,0,0.6666666666666666
Stefan de Vrij,1,0,5,709,649,0,23,47,0,0,13,0.9153737658674189
Marten de Roon,1,1,21,1944,1516,0,69,81,0,0,93,0.779835390946502
Jurriën David Norman Timber,0,0,1,425,389,0,8,23,1,0,19,0.9152941176470588
Vitalii Mykolenko,0,0,0,229,191,0,12,9,0,0,1,0.834061135371179
Oleksandr Zinchenko,1,2,3,452,379,0,7,15,0,0,6,0.838495575221239
Roman Yaremchuk,3,1,17,143,120,0,2,3,0,0,14,0.8391608391608392
Ruslan Malinovskiy,0,1,12,185,151,0,5,2,0,0,9,0.8162162162162162
Oleksandr Karavaev,0,1,5,290,242,0,15,7,0,0,2,0.8344827586206897
Andriy Yarmolenko,2,2,14,211,151,0,2,4,1,0,7,0.7156398104265402
Oleksandr Zubkov,0,0,0,13,10,0,0,1,0,0,3,0.7692307692307693
Serhii Sydorchuk,0,0,2,193,167,0,9,3,0,0,5,0.8652849740932642
Heorhii Bushchan,0,0,0,145,103,0,0,1,0,0,0,0.7103448275862069
Mykola Matviyenko,0,0,0,379,350,0,13,30,0,0,5,0.9234828496042217
Illia Zabarnyi,0,0,2,514,462,0,14,35,0,0,4,0.8988326848249028
Wout Weghorst,6,2,15,142,99,0,2,7,2,0,19,0.6971830985915493
Denzel Dumfries,3,2,12,618,466,0,9,12,2,0,33,0.7540453074433657
Marlos Romero Bonfim,0,0,0,31,25,0,1,1,0,0,0,0.8064516129032258
Mykola Shaparenko,1,1,4,354,318,0,6,2,0,0,10,0.8983050847457628
Owen Wijndal,0,0,0,26,20,0,1,0,0,0,2,0.7692307692307693
Joël Veltman,0,0,0,8,7,0,0,0,0,0,0,0.875
Donyell Malen,2,2,9,112,90,0,3,3,1,0,2,0.8035714285714286
Christoph Baumgartner,2,1,11,205,149,0,3,4,0,0,10,0.7268292682926829
Sasa Kalajdzic,1,0,6,39,32,0,0,1,0,0,1,0.8205128205128205
David Olatukunbo Alaba,1,2,30,2870,2615,0,31,71,0,0,15,0.9111498257839721
Aleksandar Dragović,0,0,1,232,201,0,8,16,1,0,4,0.8663793103448276
Martin Hinteregger,0,0,7,668,542,0,17,50,0,0,12,0.811377245508982
Stefan Lainer,1,0,3,234,179,0,13,19,0,0,4,0.7649572649572649
Konrad Laimer,0,0,6,301,249,0,7,5,1,0,15,0.8272425249169435
Stole Dimitrievski,0,0,0,98,74,0,0,1,0,0,0,0.7551020408163265
Visar Musliu,0,0,1,110,99,0,7,12,0,0,5,0.9
Ezgjan Alioski,1,0,3,169,125,0,2,6,0,0,5,0.7396449704142012
Arijan Ademi,0,0,1,93,83,0,10,1,0,0,1,0.8924731182795699
Aleksandar Trajkovski,3,1,45,616,463,0,12,5,1,0,45,0.7516233766233766
Darko Velkovski,0,0,1,118,101,0,3,11,0,0,7,0.8559322033898306
Stefan Ristovski,0,0,2,162,125,0,11,12,1,0,3,0.7716049382716049
Xaver Schlager,0,1,6,230,192,0,7,3,0,0,10,0.8347826086956521
Marcel Sabitzer,1,2,25,469,361,0,10,7,0,0,10,0.7697228144989339
Goran Pandev,1,0,19,335,244,0,3,4,0,0,15,0.7283582089552239
Eljif Elmas,0,0,6,113,101,0,2,2,0,0,3,0.8938053097345132
Boban Nikolov,0,0,4,36,27,0,1,0,0,0,0,0.75
Andreas Ulmer,0,0,0,85,64,0,0,3,0,0,0,0.7529411764705882
Daniel Bachmann,0,0,0,153,120,0,0,1,1,0,0,0.7843137254901961
Philipp Lienhart,0,0,2,215,189,0,10,11,0,0,4,0.8790697674418605
Michael Gregoritsch,7,0,63,660,420,0,12,19,1,0,34,0.6363636363636364
Tihomir Kostadinov,0,0,0,17,13,0,1,3,0,0,3,0.7647058823529411
Egzon Bejtulai,0,0,0,10,6,0,1,2,0,0,0,0.6
Julian Baumgartlinger,2,1,13,1469,1230,0,40,77,1,0,66,0.8373042886317222
Stefan Ilsanker,0,0,0,15,13,0,0,0,0,0,1,0.8666666666666667
Ryan Christie,0,0,0,32,26,0,1,1,0,0,4,0.8125
Liam Cooper,0,0,0,77,63,0,5,8,0,0,0,0.8181818181818182
Tomáš Souček,1,0,13,304,244,0,8,26,1,0,16,0.8026315789473685
Stuart Armstrong,0,0,2,70,54,0,2,2,0,0,3,0.7714285714285715
Lyndon Dykes,0,0,6,53,24,0,0,3,0,0,5,0.4528301886792453
Stephen O''Donnell,0,0,1,109,74,0,6,5,0,0,5,0.6788990825688074
Vladimír Coufal,0,3,3,479,344,0,26,27,0,0,6,0.7181628392484343
Grant Campbell Hanley,0,0,3,225,196,0,11,34,0,0,6,0.8711111111111111
David Marshall,0,0,0,115,68,0,0,1,0,0,0,0.591304347826087
Ondrej Celustka,0,0,0,176,149,0,6,36,0,0,6,0.8465909090909091
Lukáš Masopust,0,0,1,110,87,0,5,3,0,0,6,0.7909090909090909
Vladimír Darida,5,2,43,1833,1447,0,19,34,0,0,67,0.7894162575013639
Alex Král,0,0,3,119,85,0,3,3,0,0,4,0.7142857142857143
Jack Hendry,0,0,3,150,122,0,3,16,0,0,4,0.8133333333333334
Patrik Schick,13,0,63,364,286,0,4,17,1,0,19,0.7857142857142857
Scott McTominay,1,0,7,180,148,0,10,14,1,0,4,0.8222222222222222
Jan Bořil,0,0,1,188,146,0,13,13,0,0,8,0.776595744680851
Tomáš Kalas,0,1,1,191,164,0,8,43,0,0,5,0.8586387434554974
John McGinn,0,0,7,127,96,0,10,3,1,0,7,0.7559055118110236
Jakub Jankto,0,0,3,107,80,0,2,2,0,0,2,0.7476635514018691
Che Adams,0,0,9,85,70,0,4,1,0,0,12,0.8235294117647058
Callum McGregor,1,1,5,204,191,0,6,7,0,0,3,0.9362745098039216
Ryan Fraser,0,0,3,21,14,0,0,0,0,0,0,0.6666666666666666
Tomáš Holeš,1,1,7,222,176,0,14,24,0,0,5,0.7927927927927928
Matěj Vydra,0,0,0,12,8,0,1,0,0,0,0,0.6666666666666666
Adam Hložek,2,2,24,197,163,0,3,5,0,0,14,0.8274111675126904
James Forrest,0,0,1,5,3,0,0,0,0,0,0,0.6
Kevin Nisbet,0,0,2,7,4,0,1,0,0,0,1,0.5714285714285714
Petr Ševčík,0,0,2,139,105,0,1,2,0,0,1,0.7553956834532374
Michael Krmenčík,0,0,4,13,9,0,0,0,1,0,0,0.6923076923076923
Marek Hamšík,6,12,88,3247,2763,0,15,30,0,0,21,0.8509393286110256
Milan Škriniar,1,0,4,528,482,0,11,47,1,0,10,0.9128787878787878
Ľubomír Šatka,0,0,0,189,180,0,5,20,0,0,0,0.9523809523809523
Peter Pekarík,0,1,7,895,722,0,23,44,0,0,19,0.8067039106145252
Wojciech Szczęsny,0,0,0,1561,1093,0,1,1,1,0,2,0.7001921844971173
Kamil Glik,0,0,25,2006,1770,0,43,249,1,0,66,0.8823529411764706
Jan Bednarek,1,0,4,437,388,0,14,34,0,0,5,0.8878718535469108
Bartosz Bereszyński,0,0,3,436,354,0,13,29,0,0,12,0.8119266055045872
Karol Linetty,1,0,3,33,26,0,2,1,0,0,3,0.7878787878787878
Juraj Kucka,1,3,64,1306,973,0,47,62,2,0,89,0.7450229709035222
Mateusz Andrzej Klich,0,0,1,119,83,0,2,3,0,0,3,0.6974789915966386
Robert Lewandowski,36,3,187,1023,801,0,8,35,1,0,57,0.782991202346041
Kamil Jóźwiak,0,2,0,154,120,0,4,3,0,0,6,0.7792207792207793
Maciej Rybus,0,1,1,116,95,0,8,10,0,0,7,0.8189655172413793
Piotr Zieliński,6,6,86,2351,1880,0,41,57,1,0,60,0.7996597192683964
Jakub Hromada,0,0,0,35,28,0,9,2,0,0,4,0.8
Lukáš Haraslín,0,1,11,104,77,0,6,7,0,0,3,0.7403846153846154
Róbert Mak,0,0,1,69,54,0,2,2,0,0,0,0.782608695652174
Tomáš Hubočan,0,0,0,128,107,0,4,13,0,0,6,0.8359375
Ondrej Duda,1,0,4,264,208,0,6,10,2,0,14,0.7878787878787878
Martin Dúbravka,0,0,0,285,188,0,0,0,0,0,1,0.6596491228070176
Przemysław Frankowski,1,1,7,393,293,0,10,11,0,0,13,0.7455470737913485
Tymoteusz Puchacz,0,0,1,58,32,0,3,2,0,0,2,0.5517241379310345
Patrik Hrošovský,0,0,0,54,48,0,1,1,0,0,1,0.8888888888888888
Martin Koscelník,0,0,1,41,33,0,0,4,0,0,3,0.8048780487804879
Jakub Moder,0,0,4,140,108,0,1,12,0,0,7,0.7714285714285715
Michal Ďuriš,0,0,2,13,13,0,0,2,0,0,0,1.0
Karol Świderski,0,0,9,85,56,0,2,3,0,0,3,0.6588235294117647
Ján Greguš,0,0,0,1,1,0,0,0,0,0,0,1.0
Emil Peter Forsberg,5,0,29,258,212,0,11,9,0,0,8,0.8217054263565892
Victor Nilsson Lindelöf,0,0,0,324,274,0,10,46,0,0,3,0.845679012345679
Marcus Andreas Danielsson,0,0,1,152,131,0,11,43,0,0,4,0.8618421052631579
Daniel Olmo Carvajal,6,7,55,647,506,0,14,9,0,0,20,0.7820710973724884
Mikael Lustig,0,0,3,305,207,0,7,41,1,0,9,0.6786885245901639
Ludwig Augustinsson,1,0,4,308,190,0,7,27,0,0,7,0.6168831168831169
Robin Olsen,0,0,0,230,108,0,0,0,0,0,0,0.46956521739130436
Marcus Berg,0,0,17,128,85,0,5,3,0,0,22,0.6640625
Albin Ekdal,0,0,11,896,712,0,33,50,0,0,44,0.7946428571428571
Kristoffer Olsson,0,0,1,153,135,0,11,5,0,0,5,0.8823529411764706
Robin Quaison,1,2,21,578,408,0,9,12,1,0,47,0.7058823529411765
Emil Krafth,0,0,1,181,127,0,2,11,0,0,2,0.7016574585635359
Viktor Claesson,1,1,8,167,114,0,10,7,0,0,9,0.6826347305389222
Jens-Lys Michel Cajuste,0,0,1,78,72,0,5,3,0,0,0,0.9230769230769231
Pierre Bengtsson,0,0,5,731,517,0,13,48,0,0,15,0.707250341997264
Mats Hummels,2,2,22,2874,2499,0,53,165,0,0,25,0.8695198329853863
Lucas Hernández Pi,0,2,5,705,543,0,26,65,0,0,24,0.7702127659574468
Adrien Rabiot,2,2,29,2203,1973,0,45,25,0,0,58,0.8955969133000454
Kai Havertz,6,1,35,264,217,0,2,8,0,0,21,0.821969696969697
İlkay Gündoğan,3,4,65,2572,2272,0,43,17,0,0,41,0.8833592534992224
Joshua Kimmich,0,5,26,2846,2539,0,28,33,0,0,27,0.8921293042867182
Matthias Ginter,3,4,18,1704,1416,0,17,70,0,0,30,0.8309859154929577
Manuel Neuer,0,0,0,1810,1519,0,0,2,0,0,0,0.8392265193370165
Antonio Rüdiger,2,0,30,2605,2321,0,29,155,2,0,54,0.890978886756238
Robin Gosens,1,1,7,229,186,0,10,5,0,0,6,0.8122270742358079
Thomas Müller,20,4,107,1524,1156,0,15,21,1,0,38,0.7585301837270341
Benjamin Pavard,1,0,9,900,736,0,37,41,0,0,30,0.8177777777777778
Paul Pogba,11,11,140,2377,1920,0,50,37,4,0,121,0.8077408498106857
Presnel Kimpembe,2,0,11,2572,2443,0,50,99,3,0,60,0.9498444790046656
Kylian Mbappé Lottin,64,22,306,2875,2318,0,26,10,5,0,57,0.8062608695652174
Timo Werner,6,3,74,703,477,0,4,5,0,0,39,0.6785206258890469
Leroy Sané,8,7,82,911,716,0,19,7,0,0,46,0.7859495060373216
Kevin Volland,9,7,64,939,538,0,14,15,2,0,73,0.5729499467518637
Corentin Tolisso,5,6,66,2235,1908,0,41,56,0,0,50,0.8536912751677852
László Kleinheisler,0,0,5,154,118,0,10,6,1,0,8,0.7662337662337663
Attila Szalai,0,0,1,190,149,0,5,16,0,0,5,0.7842105263157895
Gergő Lovrencsics,0,0,0,43,28,0,4,1,0,0,1,0.6511627906976745
Raphaël Adelino José Guerreiro,5,5,52,2324,1913,0,69,56,1,0,26,0.8231497418244407
Rúben Santos Gato Alves Dias,0,0,4,979,911,0,12,53,1,0,9,0.9305413687436159
Rui Pedro dos Santos Patrício,0,0,1,179,133,0,0,0,0,0,0,0.7430167597765364
Péter Gulácsi,0,0,0,197,155,0,0,2,0,0,0,0.7868020304568528
Ádám Szalai,1,2,25,295,200,0,9,8,0,0,28,0.6779661016949152
Roland Sallai,0,2,17,140,106,0,1,2,0,0,9,0.7571428571428571
Endre Botka,0,0,0,121,85,0,7,19,0,0,8,0.7024793388429752
Bernardo Mota Veiga de Carvalho e Silva,10,1,52,1826,1472,0,32,20,1,0,45,0.8061336254107339
Danilo Luís Hélio Pereira,5,0,32,3063,2897,0,69,71,0,0,33,0.9458047665687235
Attila Fiola,1,0,2,160,116,0,1,16,0,0,16,0.725
Diogo José Teixeira da Silva,1,1,10,143,112,0,3,1,0,0,8,0.7832167832167832
András Schäfer,1,0,5,223,191,0,6,9,0,0,10,0.8565022421524664
Bruno Miguel Borges Fernandes,7,7,79,1801,1298,0,41,35,0,0,38,0.7207107162687396
Willi Orban,0,0,3,312,270,0,5,45,0,0,7,0.8653846153846154
Ádám Nagy,0,0,1,179,148,0,15,7,0,0,4,0.8268156424581006
Loïc Négo,0,0,1,63,51,0,3,1,1,0,2,0.8095238095238095
Rafael Alexandre Fernandes Ferreira da Silva,0,1,0,33,29,0,0,0,0,0,1,0.8787878787878788
David Siger,0,0,0,5,3,0,1,0,0,0,0,0.6
Szabolcs Schön,0,0,0,6,5,0,0,0,0,0,0,0.8333333333333334
André Miguel Valente Silva,0,0,5,54,44,0,0,1,0,0,0,0.8148148148148148
Renato Júnior Luz Sanches,2,0,19,899,818,0,15,5,2,0,26,0.9098998887652948
Kevin Varga,0,0,0,8,7,0,1,0,0,0,0,0.875
Roland Varga,0,0,0,3,1,0,0,0,0,0,0,0.3333333333333333
João Filipe Iria Santos Moutinho,1,3,25,1709,1362,0,34,26,1,0,41,0.796957284961966
Matvey Safonov,0,0,0,52,37,0,0,0,0,0,0,0.7115384615384616
Rifat Zhemaletdinov,0,0,2,19,15,0,0,0,0,0,1,0.7894736842105263
Pyry Henri Hidipo Soiri,0,0,0,12,11,0,1,0,0,0,0,0.9166666666666666
Lassi Lappalainen,0,0,0,5,3,0,0,0,0,0,0,0.6
