player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score,availability_ratio,minutes_variability,absence_rate,fatigue_index,injury_risk_score,sentiment_compound,positive_ratio,negative_ratio,neutral_ratio,hype_score
Cora Zicai,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,100,1,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,0.0,101.0,1.1111111111111112,0.0,0.998236331569665,0.01,7.120354562011162e-05,0.036570000000000005,0.3,0.3,0.4,0.33657
Coral-Jade Haines,0.0,0.0,0.0,14.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,1,94,1,0,94.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,94.0,1.0,15.0,15.0,0.0,15.0,2.0,111.0,1.0444444444444445,0.0,0.998236331569665,0.5094,0.0356302542283038,-0.03984999999999999,0.3,0.3,0.4,0.26015
Corentin Jean,4.0,1.0,56.0,758.0,587.0,0.0,7.0,7.0,1.0,0.0,41.0,0.7744063324538258,34,2940,5,7,86.47058823529412,0.2058823529411764,5.0,0.1470588235294117,0.0714285714285714,814.0,14.0,0.4117647058823529,21.5,0.6323529411764706,86.47058823529412,0.1470588235294117,828.0,24.352941176470587,0.0392156862745097,24.861344537815125,0.1911764705882352,111.48389355742296,0.9607843137254902,0.0,0.9400352733686068,0.4998823529411765,0.1148820343402134,-0.03806999999999999,0.2,0.4,0.4,-0.03806999999999999
Corentin Tolisso,5.0,6.0,66.0,2235.0,1908.0,0.0,41.0,56.0,0.0,0.0,50.0,0.8536912751677852,43,3784,11,9,88.0,0.2093023255813953,11.0,0.2558139534883721,0.0757575757575757,2301.0,97.0,2.255813953488372,25.0,0.5813953488372093,88.0,0.2558139534883721,2398.0,55.76744186046512,0.0222222222222222,56.50634249471459,3.930232558139535,148.4143528306319,0.9777777777777776,0.0,0.9241622574955908,1.506306976744186,0.1809817132735883,-0.14465999999999998,0.0,0.4,0.6,-0.54466
Cornel Dinu,0.0,0.0,3.0,47.0,38.0,0.0,3.0,0.0,0.0,0.0,2.0,0.8085106382978723,1,87,0,0,87.0,0.0,0.0,0.0,0.0,50.0,3.0,3.0,1.0,1.0,87.0,0.0,53.0,53.0,0.0333333333333333,53.0,5.0,144.96666666666667,0.9666666666666668,0.0,0.998236331569665,1.5087,0.1827344060279339,-0.14959999999999998,0.3,0.5,0.2,-0.049600000000000005
Cornelia Kramer,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1,99,1,0,99.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,99.0,1.0,7.0,7.0,0.0,7.0,2.0,108.0,1.1,0.0,0.998236331569665,0.5099,0.0356658560011139,-0.021940000000000005,0.3,0.5,0.2,0.07805999999999998
Cortnee Brooke Vine,1.0,0.0,6.0,72.0,50.0,0.0,3.0,2.0,0.0,0.0,3.0,0.6944444444444444,7,671,5,2,95.85714285714286,0.2857142857142857,1.0,0.1428571428571428,0.1666666666666666,78.0,5.0,0.7142857142857143,1.5,0.2142857142857142,95.85714285714286,0.7142857142857143,83.0,11.857142857142858,0.0,12.642857142857144,1.2142857142857144,109.71428571428572,1.065079365079365,0.0,0.9876543209876544,0.4242428571428571,0.0855124067092275,-0.15805,0.1,0.5,0.4,-0.45804999999999996
Cory Burke,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,92,1,0,92.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,3.0,0.0,3.0,0.0,95.0,1.022222222222222,0.0,0.998236331569665,0.0092,1.424070912402225e-05,-0.24398999999999998,0.1,0.5,0.4,-0.54399
Cosmin Marius Contra,0.0,0.0,0.0,79.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8354430379746836,2,138,0,1,69.0,0.5,0.0,0.0,0.0,79.0,0.0,0.0,2.5,1.25,69.0,0.0,79.0,39.5,0.2333333333333332,39.5,-1.25,107.01666666666668,0.7666666666666667,0.0,0.9964726631393298,0.0138,0.1937780759536132,-0.04512000000000001,0.1,0.2,0.7,-0.04512000000000001
Costel Fane Pantilimon,0.0,0.0,0.0,560.0,281.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5017857142857143,17,1567,0,0,92.17647058823528,0.0,0.0,0.0,0.0,560.0,0.0,0.0,3.0,0.1764705882352941,92.17647058823528,0.0,560.0,32.94117647058823,0.0,32.94117647058823,-0.1764705882352941,124.94117647058825,1.0241830065359476,1.4210854715202004e-14,0.9700176366843034,0.1567,0.0230820952681117,-0.06239999999999999,0.2,0.4,0.4,-0.06239999999999999
Coumba Sow,1.0,0.0,10.0,230.0,161.0,0.0,5.0,12.0,0.0,0.0,13.0,0.7,7,590,0,2,84.28571428571429,0.2857142857142857,1.0,0.1428571428571428,0.1,240.0,17.0,2.4285714285714284,6.5,0.9285714285714286,84.28571428571429,0.0,257.0,36.71428571428572,0.0634920634920634,37.3,3.928571428571428,125.45079365079368,0.9365079365079364,0.0,0.9876543209876544,1.273285714285714,0.2058686640429101,-0.09444,0.2,0.3,0.5,0.005560000000000037
Courtney Brosnan,0.0,0.0,0.0,331.0,197.0,0.0,0.0,2.0,0.0,0.0,0.0,0.595166163141994,10,934,0,0,93.4,0.0,0.0,0.0,0.0,331.0,2.0,0.2,0.0,0.0,93.4,0.0,333.0,33.3,0.0,33.3,0.4,127.1,1.0377777777777777,0.0,0.982363315696649,0.1934,0.0131299338123485,-0.04297000000000001,0.2,0.3,0.5,0.057030000000000025
Courtney Jade Nevin,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,96,1,0,96.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,96.0,1.0,6.0,6.0,0.0,6.0,0.0,102.0,1.0666666666666669,0.0,0.998236331569665,0.0096,4.2722127372067e-05,-0.10227,0.3,0.3,0.4,0.19773
Craig Bellamy,0.0,0.0,4.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6888888888888889,2,176,0,0,88.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,1.0,88.0,0.0,49.0,24.5,0.0222222222222222,24.5,-1.0,111.47777777777776,0.9777777777777776,0.0,0.9964726631393298,0.0176,0.0749804981400051,-0.10626999999999998,0.2,0.4,0.4,-0.10626999999999998
Craig Cathcart,1.0,0.0,6.0,1050.0,749.0,0.0,23.0,217.0,0.0,0.0,12.0,0.7133333333333334,35,3137,1,1,89.62857142857143,0.0285714285714285,1.0,0.0285714285714285,0.1666666666666666,1056.0,240.0,6.857142857142857,6.0,0.1714285714285714,89.62857142857143,0.0285714285714285,1296.0,37.02857142857143,0.004126984126984,37.58571428571429,13.542857142857144,140.75301587301587,0.995873015873016,0.0,0.9382716049382716,3.742271428571428,0.2826849704234033,0.04079000000000001,0.3,0.1,0.6,0.54079
Craig Dawson,4.0,0.0,38.0,1658.0,1049.0,0.0,44.0,189.0,0.0,0.0,37.0,0.6326899879372738,38,3475,0,1,91.44736842105264,0.0263157894736842,4.0,0.1052631578947368,0.1052631578947368,1696.0,233.0,6.131578947368421,18.5,0.4868421052631579,91.44736842105264,0.0,1929.0,50.76315789473684,0.0,51.28947368421053,11.776315789473683,154.51315789473685,1.0160818713450293,1.4210854715202004e-14,0.9329805996472664,3.4132894736842108,0.2808099199280751,-0.2532,0.0,0.7,0.3,-0.9531999999999999
Craig Gardner,3.0,3.0,50.0,745.0,420.0,0.0,20.0,32.0,2.0,0.0,48.0,0.5637583892617449,34,2857,14,11,84.02941176470588,0.3235294117647059,6.0,0.1764705882352941,0.06,795.0,52.0,1.5294117647058822,26.0,0.7647058823529411,84.02941176470588,0.4117647058823529,847.0,24.91176470588235,0.0663398692810457,25.44470588235293,2.294117647058824,111.7018954248366,0.9336601307189544,0.0,0.9400352733686068,1.0504058823529412,0.1841217117108983,-0.2225,0.0,0.5,0.5,-0.7225
Craig Goodwin,1.0,0.0,2.0,94.0,57.0,0.0,1.0,3.0,0.0,0.0,1.0,0.6063829787234043,4,298,1,3,74.5,0.75,1.0,0.25,0.5,96.0,4.0,1.0,0.5,0.125,74.5,0.25,100.0,25.0,0.1722222222222222,27.0,1.875,103.20277777777778,0.8277777777777777,0.0,0.9929453262786596,0.5298,0.1773142339052296,-0.13946,0.1,0.4,0.5,-0.33946
Craig Hignett,1.0,0.0,2.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,1,92,1,0,92.0,0.0,1.0,1.0,0.5,14.0,1.0,1.0,0.0,0.0,92.0,1.0,15.0,15.0,0.0,18.5,2.0,112.5,1.022222222222222,0.0,0.998236331569665,0.5092,0.0356160135191798,-0.09161000000000001,0.1,0.4,0.5,-0.29161000000000004
Craig Short,0.0,0.0,2.0,77.0,57.0,0.0,2.0,5.0,0.0,0.0,2.0,0.7402597402597403,2,182,0,0,91.0,0.0,0.0,0.0,0.0,79.0,7.0,3.5,1.0,0.5,91.0,0.0,86.0,43.0,0.0,43.0,6.5,140.5,1.011111111111111,0.0,0.9964726631393298,1.7682,0.1608630502649563,0.11127000000000001,0.4,0.1,0.5,0.81127
Crispín García Maciel,0.0,0.0,4.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,0.5555555555555556,1,89,0,0,89.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,1.0,1.0,89.0,0.0,24.0,24.0,0.011111111111111,24.0,3.0,115.9888888888889,0.9888888888888888,0.0,0.998236331569665,1.0089,0.1439822718994415,-0.18922999999999998,0.1,0.6,0.3,-0.5892299999999999
Cristhian Ricardo Stuani Curbelo,0.0,0.0,5.0,75.0,34.0,0.0,4.0,0.0,0.0,0.0,15.0,0.4533333333333333,8,686,6,1,85.75,0.125,0.0,0.0,0.0,80.0,4.0,0.5,7.5,0.9375,85.75,0.75,84.0,10.5,0.0472222222222222,10.5,0.0625,96.26527777777778,0.9527777777777776,0.0,0.9858906525573192,0.3186,0.1133236074564353,-0.1326,0.2,0.5,0.3,-0.23259999999999997
Cristian Alberto Traverso,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,91,1,0,91.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,91.0,1.0,6.0,6.0,0.0,6.0,0.0,97.0,1.011111111111111,0.0,0.998236331569665,0.0091,7.120354562011125e-06,0.013750000000000002,0.2,0.2,0.6,0.21375000000000002
Cristian Daniel Ansaldi,0.0,4.0,13.0,1086.0,772.0,0.0,28.0,80.0,1.0,0.0,40.0,0.7108655616942909,24,2118,1,3,88.25,0.125,4.0,0.1666666666666666,0.0,1099.0,108.0,4.5,21.0,0.875,88.25,0.0416666666666666,1207.0,50.29166666666666,0.0194444444444444,50.625,8.125,146.98055555555555,0.9805555555555556,0.0,0.9576719576719576,2.4618,0.257521072293751,-0.06943999999999999,0.3,0.3,0.4,0.23056
Cristian Darío Álvarez,0.0,0.0,0.0,104.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7019230769230769,3,260,0,1,86.66666666666667,0.3333333333333333,0.0,0.0,0.0,104.0,0.0,0.0,1.0,0.3333333333333333,86.66666666666667,0.0,104.0,34.666666666666664,0.037037037037037,34.666666666666664,-0.3333333333333333,120.96296296296296,0.9629629629629628,0.0,0.9947089947089948,0.026,0.0776883426082544,-0.13011,0.2,0.6,0.2,-0.33010999999999996
Cristian David Pavón,0.0,0.0,1.0,72.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6388888888888888,4,348,3,1,87.0,0.25,0.0,0.0,0.0,73.0,0.0,0.0,0.5,0.125,87.0,0.75,73.0,18.25,0.0333333333333333,18.25,-0.125,105.09166666666668,0.9666666666666668,0.0,0.9929453262786596,0.0348,0.0510861705309094,-0.047240000000000004,0.1,0.2,0.7,-0.047240000000000004
Cristian Eduardo Zapata Valencia,1.0,0.0,3.0,673.0,549.0,0.0,16.0,78.0,0.0,0.0,22.0,0.8157503714710252,18,1627,3,1,90.38888888888889,0.0555555555555555,1.0,0.0555555555555555,0.3333333333333333,676.0,94.0,5.222222222222222,11.0,0.6111111111111112,90.38888888888889,0.1666666666666666,770.0,42.77777777777778,0.0,43.88888888888889,9.833333333333334,144.11111111111111,1.004320987654321,0.0,0.9682539682539684,2.7738111111111112,0.24828913702885,-0.2578600000000001,0.1,0.7,0.2,-0.75786
Cristian Gabriel Rodríguez Barrotti,0.0,0.0,4.0,97.0,67.0,0.0,4.0,1.0,1.0,0.0,4.0,0.6907216494845361,7,614,6,1,87.71428571428571,0.1428571428571428,0.0,0.0,0.0,101.0,5.0,0.7142857142857143,3.0,0.4285714285714285,87.71428571428571,0.8571428571428571,106.0,15.142857142857142,0.0253968253968254,15.142857142857142,1.0,103.83174603174602,0.9746031746031746,0.0,0.9876543209876544,0.4185428571428571,0.0836372669863969,-0.20847000000000002,0.2,0.5,0.3,-0.30847
Cristian Gabriel Romero,0.0,0.0,1.0,724.0,655.0,0.0,16.0,42.0,0.0,0.0,15.0,0.9046961325966852,12,1127,1,2,93.91666666666669,0.1666666666666666,0.0,0.0,0.0,725.0,58.0,4.833333333333333,7.5,0.625,93.91666666666669,0.0833333333333333,783.0,65.25,0.0,65.25,9.041666666666666,168.20833333333334,1.0435185185185183,1.4210854715202004e-14,0.9788359788359788,2.5293666666666663,0.2476957741486839,-0.12364000000000001,0.1,0.4,0.5,-0.32364000000000004
Cristian Gamboa Luna,0.0,0.0,4.0,147.0,106.0,0.0,9.0,4.0,0.0,0.0,6.0,0.7210884353741497,5,447,1,2,89.4,0.4,0.0,0.0,0.0,151.0,13.0,2.6,3.0,0.6,89.4,0.2,164.0,32.8,0.0066666666666667,32.8,4.6000000000000005,126.79333333333336,0.9933333333333332,0.0,0.9911816578483246,1.3447,0.1957409203612077,-0.02728999999999999,0.3,0.2,0.5,0.37271
Cristian Gonzalo Olivera Ibarra,0.0,0.0,0.0,39.0,27.0,0.0,1.0,2.0,0.0,0.0,4.0,0.6923076923076923,5,470,5,0,94.0,0.0,0.0,0.0,0.0,39.0,3.0,0.6,2.0,0.4,94.0,1.0,42.0,8.4,0.0,8.4,0.7999999999999999,103.2,1.0444444444444445,0.0,0.9911816578483246,0.347,0.0525482166676424,-0.15843000000000002,0.0,0.4,0.6,-0.55843
Cristian Gómez García,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9375,1,92,1,0,92.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.5,1.5,92.0,1.0,16.0,16.0,0.0,16.0,-1.5,106.5,1.022222222222222,0.0,0.998236331569665,0.0092,0.1068195591392915,0.05489000000000001,0.3,0.2,0.5,0.45488999999999996
Cristian Hidalgo González,1.0,0.0,3.0,103.0,78.0,0.0,2.0,2.0,0.0,0.0,7.0,0.7572815533980582,5,405,1,2,81.0,0.4,1.0,0.2,0.3333333333333333,106.0,4.0,0.8,3.5,0.7,81.0,0.2,110.0,22.0,0.0999999999999999,23.4,0.9000000000000001,105.2,0.9,0.0,0.9911816578483246,0.4405,0.151770357489268,-0.1358,0.1,0.4,0.5,-0.3358
Cristian Lobato Villegas,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,89,1,0,89.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,89.0,1.0,10.0,10.0,0.011111111111111,10.0,0.0,98.9888888888889,0.9888888888888888,0.0,0.998236331569665,0.0089,0.0015751806592182,-0.041639999999999996,0.3,0.4,0.3,0.15835999999999995
Cristian Molinaro,1.0,0.0,13.0,1093.0,829.0,0.0,31.0,44.0,1.0,0.0,33.0,0.7584629460201281,27,2274,4,7,84.22222222222223,0.2592592592592592,1.0,0.037037037037037,0.0769230769230769,1106.0,75.0,2.7777777777777777,17.5,0.6481481481481481,84.22222222222223,0.1481481481481481,1181.0,43.74074074074074,0.0641975308641975,44.04558404558404,4.907407407407407,133.1110161443495,0.9358024691358025,0.0,0.9523809523809524,1.6162888888888889,0.206657654583337,-0.04413,0.3,0.3,0.4,0.25587
Cristian Omar Espinoza,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1,93,1,0,93.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5,0.5,93.0,1.0,10.0,10.0,0.0,10.0,-0.5,102.5,1.0333333333333334,0.0,0.998236331569665,0.0093,0.0356231338737418,-0.2613,0.1,0.6,0.3,-0.6613
Cristian Osvaldo Álvarez,0.0,0.0,2.0,33.0,21.0,0.0,2.0,0.0,0.0,0.0,3.0,0.6363636363636364,2,145,1,1,72.5,0.5,0.0,0.0,0.0,35.0,2.0,1.0,1.5,0.75,72.5,0.5,37.0,18.5,0.1944444444444444,18.5,1.25,92.05555555555556,0.8055555555555556,0.0,0.9964726631393298,0.5145,0.1882898648873164,-0.043000000000000003,0.1,0.2,0.7,-0.043000000000000003
Cristian Portilla Rodríguez,0.0,0.0,1.0,27.0,14.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5185185185185185,1,70,0,1,70.0,1.0,0.0,0.0,0.0,28.0,1.0,1.0,3.0,3.0,70.0,0.0,29.0,29.0,0.2222222222222222,29.0,-1.0,97.77777777777776,0.7777777777777778,0.0,0.998236331569665,0.507,0.4231231140949791,-0.014909999999999996,0.1,0.2,0.7,-0.014909999999999996
Cristian Portugués Manzanera,1.0,1.0,3.0,121.0,90.0,0.0,1.0,0.0,0.0,0.0,6.0,0.743801652892562,6,430,0,4,71.66666666666667,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,124.0,1.0,0.1666666666666666,3.0,0.5,71.66666666666667,0.0,125.0,20.83333333333333,0.2037037037037037,22.5,-0.1666666666666666,93.79629629629628,0.7962962962962963,0.0,0.9894179894179894,0.1263333333333333,0.1679032349089359,0.10224,0.4,0.1,0.5,0.8022400000000001
Cristian Raimondi,0.0,0.0,6.0,362.0,251.0,0.0,9.0,10.0,1.0,0.0,24.0,0.6933701657458563,18,1582,12,4,87.88888888888889,0.2222222222222222,0.0,0.0,0.0,368.0,19.0,1.0555555555555556,13.0,0.7222222222222222,87.88888888888889,0.6666666666666666,387.0,21.5,0.0234567901234568,21.5,1.3888888888888888,110.75432098765432,0.9765432098765432,0.0,0.9682539682539684,0.6859777777777778,0.1346144345585793,0.1065,0.3,0.0,0.7,0.7065
Cristian Sleiker Cásseres Yepes,0.0,0.0,2.0,66.0,46.0,0.0,1.0,1.0,0.0,0.0,3.0,0.696969696969697,3,204,1,2,68.0,0.6666666666666666,0.0,0.0,0.0,68.0,2.0,0.6666666666666666,1.5,0.5,68.0,0.3333333333333333,70.0,23.33333333333333,0.2444444444444444,23.33333333333333,0.8333333333333333,91.92222222222222,0.7555555555555555,0.0,0.9947089947089948,0.3537333333333333,0.1898966915668102,-0.053239999999999996,0.2,0.3,0.5,0.04676000000000004
Cristian Tello Herrera,11.0,8.0,84.0,1401.0,1118.0,0.0,16.0,9.0,0.0,0.0,13.0,0.7980014275517487,68,5838,41,16,85.8529411764706,0.2352941176470588,19.0,0.2794117647058823,0.1309523809523809,1485.0,25.0,0.3676470588235294,6.5,0.0955882352941176,85.8529411764706,0.6029411764705882,1510.0,22.205882352941178,0.0460784313725489,23.157563025210084,0.6397058823529412,109.60413165266108,0.953921568627451,0.0,0.8800705467372134,0.7676235294117647,0.1008923526182009,-0.019219999999999994,0.3,0.3,0.4,0.28078
Cristian Zaccardo,1.0,0.0,18.0,956.0,685.0,0.0,38.0,117.0,1.0,0.0,28.0,0.7165271966527197,27,2465,1,1,91.29629629629628,0.037037037037037,1.0,0.037037037037037,0.0555555555555555,974.0,155.0,5.7407407407407405,15.0,0.5555555555555556,91.29629629629628,0.037037037037037,1129.0,41.81481481481482,0.0,42.05555555555556,10.925925925925926,144.27777777777777,1.01440329218107,1.4210854715202004e-14,0.9523809523809524,3.1168703703703704,0.2661232517551689,0.05024000000000001,0.2,0.2,0.6,0.25024
Cristiana Girelli,7.0,0.0,30.0,324.0,206.0,0.0,12.0,19.0,0.0,0.0,8.0,0.6358024691358025,14,1138,4,8,81.28571428571429,0.5714285714285714,7.0,0.5,0.2333333333333333,354.0,31.0,2.2142857142857144,4.0,0.2857142857142857,81.28571428571429,0.2857142857142857,385.0,27.5,0.0968253968253968,29.2,4.142857142857143,114.53174603174604,0.9031746031746032,0.0,0.9753086419753086,1.220942857142857,0.2018026025234988,-0.02504999999999999,0.3,0.3,0.4,0.27495
Cristiane Rozeira de Souza Silva,4.0,0.0,9.0,65.0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,0.676923076923077,4,297,0,4,74.25,1.0,4.0,1.0,0.4444444444444444,74.0,1.0,0.25,0.5,0.125,74.25,0.0,75.0,18.75,0.175,22.08333333333333,0.375,96.53333333333332,0.825,0.0,0.9929453262786596,0.1547,0.1866031320066267,-0.011549999999999994,0.3,0.3,0.4,0.28845
Cristiano Biraghi,0.0,1.0,11.0,1372.0,939.0,0.0,45.0,96.0,2.0,0.0,47.0,0.684402332361516,32,2832,0,3,88.5,0.09375,1.0,0.03125,0.0,1383.0,141.0,4.40625,25.5,0.796875,88.5,0.0,1524.0,47.625,0.0166666666666667,47.6875,8.015625,144.18645833333332,0.9833333333333332,0.0,0.9435626102292768,2.486325,0.2488587653938109,-0.05678000000000001,0.2,0.4,0.4,-0.05678000000000001
Cristiano Doni,0.0,0.0,1.0,50.0,40.0,0.0,2.0,1.0,0.0,0.0,5.0,0.8,1,89,0,0,89.0,0.0,0.0,0.0,0.0,51.0,3.0,3.0,2.5,2.5,89.0,0.0,54.0,54.0,0.011111111111111,54.0,3.5,146.48888888888888,0.9888888888888888,0.0,0.998236331569665,1.5089,0.2863893631396649,-0.015839999999999993,0.2,0.2,0.6,0.18416000000000002
Cristiano Piccini,0.0,0.0,14.0,879.0,659.0,0.0,33.0,49.0,0.0,0.0,31.0,0.7497155858930603,17,1516,0,2,89.17647058823529,0.1176470588235294,0.0,0.0,0.0,893.0,82.0,4.823529411764706,15.5,0.9117647058823528,89.17647058823529,0.0,975.0,57.35294117647059,0.0091503267973855,57.35294117647059,8.735294117647058,155.25555555555553,0.9908496732026144,0.0,0.9700176366843034,2.563364705882353,0.2648575505589385,-0.15865,0.2,0.4,0.4,-0.15865
Cristiano Ronaldo dos Santos Aveiro,55.0,13.0,388.0,2040.0,1561.0,0.0,19.0,33.0,6.0,0.0,62.0,0.7651960784313725,72,6453,3,8,89.625,0.1111111111111111,68.0,0.9444444444444444,0.1417525773195876,2428.0,52.0,0.7222222222222222,37.0,0.5138888888888888,89.625,0.0416666666666666,2480.0,34.44444444444444,0.0041666666666666,36.758591065292094,0.9305555555555556,127.309979954181,0.9958333333333332,0.0,0.873015873015873,1.0064111111111111,0.1240262915136449,0.026000000000000016,0.4,0.4,0.2,0.42600000000000005
Cristina Martín-Prieto Gutierrez,1.0,0.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,3,303,3,0,101.0,0.0,1.0,0.3333333333333333,0.3333333333333333,14.0,0.0,0.0,0.0,0.0,101.0,1.0,14.0,4.666666666666667,0.0,6.333333333333334,0.0,107.33333333333331,1.1222222222222222,0.0,0.9947089947089948,0.0303,0.0015166355217083,-0.015559999999999996,0.3,0.3,0.4,0.28443999999999997
Cristín Yorleny Granados Gómez,0.0,0.0,0.0,28.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,0.8571428571428571,2,154,1,1,77.0,0.5,0.0,0.0,0.0,28.0,2.0,1.0,0.5,0.25,77.0,0.5,30.0,15.0,0.1444444444444445,15.0,1.75,93.60555555555555,0.8555555555555555,0.0,0.9964726631393298,0.5154,0.1456318207063075,0.034880000000000015,0.3,0.2,0.5,0.43488
Cristóvão Paciência Mabululo,3.0,0.0,14.0,57.0,41.0,0.0,0.0,1.0,2.0,0.0,4.0,0.7192982456140351,5,440,1,2,88.0,0.4,3.0,0.6,0.2142857142857142,71.0,1.0,0.2,4.0,0.8,88.0,0.2,72.0,14.4,0.0222222222222222,16.242857142857144,-0.4,103.82063492063492,0.9777777777777776,0.0,0.9911816578483246,0.144,0.1267027536784543,-0.15747,0.1,0.4,0.5,-0.35747
Crystal Alyssia Dunn Soubrier,3.0,6.0,42.0,910.0,657.0,0.0,21.0,35.0,0.0,0.0,10.0,0.721978021978022,21,1863,0,6,88.71428571428571,0.2857142857142857,9.0,0.4285714285714285,0.0714285714285714,952.0,56.0,2.6666666666666665,5.0,0.238095238095238,88.71428571428571,0.0,1008.0,48.0,0.0142857142857142,49.07142857142857,5.095238095238095,142.86666666666667,0.9857142857142858,0.0,0.962962962962963,1.5196333333333332,0.1672378019849739,-0.036070000000000005,0.2,0.3,0.5,0.06393000000000003
Cyle Larin,0.0,0.0,10.0,105.0,73.0,0.0,0.0,6.0,0.0,0.0,12.0,0.6952380952380952,8,596,1,6,74.5,0.75,0.0,0.0,0.0,115.0,6.0,0.75,6.0,0.75,74.5,0.125,121.0,15.125,0.1722222222222222,15.125,0.75,90.20277777777778,0.8277777777777777,0.0,0.9858906525573192,0.4346,0.2150378723747648,-0.0026599999999999844,0.3,0.4,0.3,0.19733999999999996
Cyril Théréau,11.0,3.0,76.0,1214.0,899.0,0.0,9.0,24.0,2.0,1.0,32.0,0.7405271828665568,36,3077,2,10,85.47222222222223,0.2777777777777778,14.0,0.3888888888888889,0.1447368421052631,1290.0,33.0,0.9166666666666666,21.0,0.5833333333333334,85.47222222222223,0.0555555555555555,1323.0,36.75,0.0503086419753086,37.961988304093566,1.25,124.63390188434047,0.9496913580246914,0.0,0.9365079365079364,0.7660333333333333,0.142160691810133,-0.08283,0.2,0.3,0.5,0.017170000000000032
Cyrille Bayala,0.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,1,56,0,1,56.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,23.0,0.3777777777777777,23.0,0.0,78.62222222222222,0.6222222222222222,0.0,0.998236331569665,0.0056,0.1959632336536438,-0.08832999999999999,0.2,0.4,0.4,-0.08832999999999999
Cássio Gabriel Vilela Ferreira,1.0,5.0,57.0,759.0,574.0,0.0,28.0,16.0,0.0,0.0,14.0,0.7562582345191041,20,1658,0,12,82.9,0.6,6.0,0.3,0.0175438596491228,816.0,44.0,2.2,7.0,0.35,82.9,0.0,860.0,43.0,0.0788888888888889,43.65263157894737,4.050000000000001,130.5237426900585,0.9211111111111112,0.0,0.964726631393298,1.2658,0.2110884490443693,-0.13853,0.0,0.4,0.6,-0.53853
Cédric Avinel,0.0,0.0,0.0,40.0,37.0,0.0,3.0,6.0,0.0,0.0,1.0,0.925,2,178,0,0,89.0,0.0,0.0,0.0,0.0,40.0,9.0,4.5,0.5,0.25,89.0,0.0,49.0,24.5,0.011111111111111,24.5,8.75,122.2388888888889,0.9888888888888888,0.0,0.9964726631393298,2.2678,0.1802177562655164,-0.037380000000000004,0.1,0.2,0.7,-0.037380000000000004
