player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Agnes Beever-Jones,1.0,1.0,2.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7352941176470589,5,488,5,0,97.6,0.0
Agnese Bonfantini,0.0,0.0,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1,97,1,0,97.0,0.0
Agness Musase,0.0,0.0,0.0,65.0,44.0,0.0,4.0,13.0,0.0,0.0,2.0,0.676923076923077,3,291,0,0,97.0,0.0
Aguibou Camara,1.0,0.0,5.0,175.0,136.0,0.0,5.0,3.0,0.0,0.0,15.0,0.7771428571428571,5,479,0,0,95.8,0.0
Agustina Barroso Basualdo,0.0,0.0,0.0,53.0,32.0,0.0,5.0,25.0,0.0,0.0,2.0,0.6037735849056604,3,276,0,0,92.0,0.0
Agustín Aranzábal Alkorta,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,91,1,0,91.0,0.0
Agustín Canobbio Graviz,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,2,193,2,0,96.5,0.0
Agustín García Iñiguez,0.0,0.0,0.0,8.0,5.0,0.0,2.0,7.0,0.0,0.0,1.0,0.625,1,89,0,0,89.0,0.0
Ahmad Nourollahi,0.0,0.0,5.0,55.0,39.0,0.0,4.0,7.0,0.0,0.0,3.0,0.7090909090909091,3,223,0,3,74.33333333333333,1.0
Ahmed Alaa Eldin Abdelmotaal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,95,1,0,95.0,0.0
Ahmed Elsayed Ali Elsayed Hegazy,1.0,1.0,3.0,351.0,291.0,0.0,11.0,35.0,0.0,0.0,5.0,0.8290598290598291,7,700,0,0,100.0,0.0
Ahmed Fathy Abdel Meneim Ibrahim,0.0,0.0,1.0,168.0,127.0,0.0,5.0,4.0,0.0,0.0,9.0,0.7559523809523809,3,278,0,0,92.66666666666669,0.0
Ahmed Hassan Mahgoub,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,100,1,0,100.0,0.0
Ahmed Jahouh,3.0,7.0,23.0,1121.0,819.0,0.0,37.0,31.0,1.0,0.0,27.0,0.7305976806422837,15,1307,0,4,87.13333333333334,0.2666666666666666
Ahmed Khalil,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.7142857142857143,1,93,1,0,93.0,0.0
Ahmed Mohamed Abo El Fotouh Mohamed,0.0,0.0,3.0,65.0,51.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7846153846153846,2,97,0,2,48.5,1.0
Ahmed Musa,2.0,0.0,4.0,62.0,43.0,0.0,2.0,0.0,0.0,0.0,5.0,0.6935483870967742,3,280,1,1,93.33333333333331,0.3333333333333333
Ahmed Sayed,0.0,0.0,10.0,141.0,108.0,0.0,2.0,1.0,0.0,0.0,2.0,0.7659574468085106,3,245,0,3,81.66666666666667,1.0
Ahmet Metin Arslan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,92,1,0,92.0,0.0
Aibanbha Kupar Dohling,1.0,2.0,12.0,764.0,637.0,0.0,39.0,44.0,0.0,0.0,14.0,0.8337696335078534,16,1427,1,4,89.1875,0.25
Aileen Whelan,5.0,0.0,36.0,684.0,441.0,0.0,40.0,49.0,0.0,0.0,24.0,0.6447368421052632,24,2219,0,1,92.45833333333331,0.0416666666666666
Aimee Palmer,0.0,0.0,7.0,303.0,191.0,0.0,32.0,20.0,0.0,0.0,10.0,0.6303630363036303,15,1116,4,9,74.4,0.6
Aimen Moueffek,0.0,0.0,0.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9333333333333332,1,92,1,0,92.0,0.0
"Aine O""Gorman",0.0,0.0,0.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5925925925925926,1,57,0,1,57.0,1.0
Ainon Phancha,0.0,0.0,0.0,71.0,36.0,0.0,3.0,11.0,0.0,0.0,7.0,0.5070422535211268,3,273,0,0,91.0,0.0
Airam López Cabrera,6.0,2.0,25.0,238.0,180.0,0.0,1.0,7.0,0.0,0.0,5.0,0.7563025210084033,13,1066,5,3,82.0,0.2307692307692307
Aishi Manula,0.0,0.0,0.0,103.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669902912621359,3,279,0,0,93.0,0.0
Aitana Bonmati Conca,5.0,2.0,48.0,1088.0,938.0,0.0,7.0,8.0,0.0,0.0,11.0,0.8621323529411765,19,1786,4,4,94.0,0.2105263157894736
Aitor Buñuel Redrado,0.0,0.0,0.0,27.0,19.0,0.0,0.0,4.0,0.0,0.0,1.0,0.7037037037037037,1,89,0,0,89.0,0.0
Aitor Fernández Abarisketa,0.0,0.0,0.0,107.0,82.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7663551401869159,4,372,0,0,93.0,0.0
Aitor López Rekarte,0.0,0.0,0.0,23.0,17.0,0.0,0.0,1.0,0.0,0.0,3.0,0.7391304347826086,2,147,1,1,73.5,0.5
Aitor Núñez Martín,0.0,0.0,0.0,15.0,12.0,0.0,1.0,3.0,0.0,0.0,3.0,0.8,1,87,1,0,87.0,0.0
Aitor Ocio Carrión,0.0,0.0,2.0,62.0,51.0,0.0,2.0,16.0,0.0,0.0,2.0,0.8225806451612904,3,210,0,0,70.0,0.0
Aitor Ramos Leniz,0.0,0.0,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1,91,1,0,91.0,0.0
Aitor Ruibal García,0.0,0.0,0.0,50.0,36.0,0.0,5.0,1.0,0.0,0.0,3.0,0.72,3,251,1,1,83.66666666666667,0.3333333333333333
Aitor Tornavaca Fernández,0.0,0.0,2.0,99.0,70.0,0.0,6.0,1.0,0.0,0.0,9.0,0.7070707070707071,4,275,0,3,68.75,0.75
Aivi Belinda Kerstin Luik,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1,91,1,0,91.0,0.0
Ajara Nchout,2.0,0.0,5.0,93.0,63.0,0.0,7.0,1.0,0.0,0.0,10.0,0.6774193548387096,4,346,1,1,86.5,0.25
Ajay Chhetri,0.0,0.0,1.0,137.0,116.0,0.0,3.0,1.0,0.0,0.0,5.0,0.8467153284671532,4,277,1,2,69.25,0.5
Ajdin Hrustic,0.0,0.0,1.0,23.0,18.0,0.0,0.0,2.0,0.0,0.0,1.0,0.782608695652174,3,285,3,0,95.0,0.0
Ajith Kumar,0.0,0.0,0.0,163.0,109.0,0.0,11.0,4.0,0.0,0.0,8.0,0.6687116564417178,5,386,1,2,77.2,0.4
Akash Mishra,2.0,3.0,12.0,1120.0,797.0,0.0,64.0,65.0,0.0,0.0,33.0,0.7116071428571429,23,2167,1,2,94.21739130434784,0.0869565217391304
Akihiro Ienaga,0.0,0.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1,90,1,0,90.0,0.0
Akim Zedadka,0.0,0.0,0.0,82.0,74.0,0.0,1.0,2.0,0.0,0.0,3.0,0.902439024390244,2,183,0,0,91.5,0.0
Akram Hassan Afif,0.0,0.0,2.0,166.0,141.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8493975903614458,3,282,0,0,94.0,0.0
Akshunna Tyagi,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,93,1,0,93.0,0.0
Alaeddine Yahia,1.0,0.0,16.0,727.0,528.0,0.0,16.0,178.0,1.0,0.0,34.0,0.7262723521320495,26,2239,0,2,86.11538461538461,0.0769230769230769
Alain Didier Zokora-Déguy,0.0,1.0,0.0,59.0,50.0,0.0,2.0,2.0,0.0,0.0,7.0,0.847457627118644,3,222,1,1,74.0,0.3333333333333333
Alain Goma,0.0,0.0,0.0,29.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.896551724137931,1,92,0,0,92.0,0.0
Alain Nef,0.0,0.0,0.0,32.0,26.0,0.0,1.0,5.0,0.0,0.0,1.0,0.8125,1,92,0,0,92.0,0.0
Alan Dzagoev,1.0,1.0,2.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,145,1,1,72.5,0.5
Alan Henrique Costa,2.0,1.0,11.0,922.0,795.0,0.0,34.0,76.0,0.0,0.0,21.0,0.8622559652928417,18,1679,1,1,93.27777777777776,0.0555555555555555
Alan Hutton,0.0,1.0,11.0,1232.0,876.0,0.0,25.0,69.0,1.0,0.0,30.0,0.711038961038961,28,2570,2,1,91.78571428571428,0.0357142857142857
Alan James Ball,0.0,0.0,4.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.775,1,86,0,0,86.0,0.0
Alan Patrick Mullery,0.0,0.0,0.0,68.0,59.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8676470588235294,1,90,0,0,90.0,0.0
Alan Shearer,0.0,0.0,2.0,59.0,25.0,0.0,1.0,4.0,0.0,0.0,6.0,0.423728813559322,2,185,0,0,92.5,0.0
Alan Smith,1.0,0.0,5.0,106.0,77.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7264150943396226,2,180,0,0,90.0,0.0
Alan Steve Minda García,1.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,4,401,4,0,100.25,0.0
Alan Steven Franco Palma,0.0,0.0,3.0,116.0,99.0,0.0,2.0,15.0,0.0,0.0,3.0,0.853448275862069,6,486,1,3,81.0,0.5
Alan Stubbs,0.0,0.0,3.0,62.0,42.0,0.0,3.0,12.0,0.0,0.0,3.0,0.6774193548387096,2,183,0,0,91.5,0.0
Alan Virginius,0.0,0.0,1.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333334,2,185,2,0,92.5,0.0
Alan Wright,0.0,0.0,0.0,63.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8095238095238095,1,90,0,0,90.0,0.0
Alanna Stephanie Kennedy,3.0,1.0,57.0,1665.0,1304.0,0.0,43.0,150.0,0.0,0.0,32.0,0.7831831831831831,36,3287,1,5,91.30555555555556,0.1388888888888889
Alasana Manneh,0.0,0.0,2.0,60.0,49.0,0.0,3.0,2.0,0.0,0.0,2.0,0.8166666666666667,2,164,0,1,82.0,0.5
Alassane Pléa,6.0,4.0,48.0,572.0,415.0,0.0,4.0,3.0,0.0,0.0,33.0,0.7255244755244755,20,1614,2,12,80.7,0.6
Alassane Touré,1.0,0.0,7.0,504.0,376.0,0.0,17.0,18.0,1.0,0.0,26.0,0.746031746031746,13,1121,2,3,86.23076923076923,0.2307692307692307
Alayah Pilgrim,1.0,0.0,7.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.65,4,371,4,0,92.75,0.0
Alba María Redondo Ferrer,3.0,1.0,17.0,125.0,78.0,0.0,3.0,0.0,0.0,0.0,1.0,0.624,7,579,3,3,82.71428571428571,0.4285714285714285
Alban Lafont,0.0,0.0,0.0,796.0,404.0,0.0,0.0,1.0,0.0,0.0,0.0,0.507537688442211,28,2534,0,1,90.5,0.0357142857142857
Albano Benjamín Bizzarri,0.0,0.0,0.0,1099.0,595.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5414012738853503,35,3223,0,0,92.08571428571427,0.0
Albert Celades López,0.0,0.0,0.0,98.0,79.0,0.0,2.0,1.0,0.0,0.0,6.0,0.8061224489795918,5,345,2,2,69.0,0.4
Albert Crusat Domene,0.0,0.0,3.0,102.0,70.0,0.0,4.0,4.0,2.0,0.0,3.0,0.6862745098039216,6,439,0,4,73.16666666666667,0.6666666666666666
Albert Gudmundsson,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91,1,0,91.0,0.0
Albert Luque Martos,0.0,0.0,3.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4848484848484848,3,250,2,1,83.33333333333333,0.3333333333333333
Albert Rafetraniaina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,91,1,0,91.0,0.0
Albert Riera Ortega,0.0,1.0,1.0,47.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6170212765957447,3,221,1,2,73.66666666666667,0.6666666666666666
Alberth Josué Elis Martínez,0.0,0.0,2.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,67,0,1,67.0,1.0
Alberto Aquilani,0.0,0.0,0.0,117.0,99.0,0.0,2.0,3.0,0.0,0.0,2.0,0.8461538461538461,2,183,1,0,91.5,0.0
Alberto Botía Rabasco,1.0,0.0,1.0,102.0,66.0,0.0,5.0,25.0,0.0,0.0,11.0,0.6470588235294118,5,457,0,0,91.4,0.0
Alberto Brignoli,0.0,0.0,0.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,1,88,0,0,88.0,0.0
Alberto Bueno Calvo,1.0,0.0,9.0,159.0,123.0,0.0,2.0,3.0,0.0,0.0,5.0,0.7735849056603774,5,399,0,2,79.8,0.4
Alberto César Tarantini,0.0,0.0,0.0,36.0,30.0,0.0,2.0,4.0,0.0,0.0,2.0,0.8333333333333334,1,88,0,0,88.0,0.0
Alberto De La Bella Madureño,1.0,0.0,7.0,1095.0,809.0,0.0,34.0,71.0,1.0,0.0,30.0,0.7388127853881279,23,2056,1,1,89.3913043478261,0.0434782608695652
Alberto Facundo Costa,0.0,0.0,24.0,1144.0,880.0,0.0,21.0,24.0,2.0,0.0,47.0,0.7692307692307693,24,1956,5,10,81.5,0.4166666666666667
Alberto Gallardo,1.0,0.0,6.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7435897435897436,1,85,0,0,85.0,0.0
Alberto García Cabrera,0.0,0.0,0.0,236.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957627118644068,7,640,0,0,91.42857142857144,0.0
Alberto Gilardino,10.0,1.0,49.0,545.0,407.0,0.0,1.0,17.0,3.0,0.0,49.0,0.7467889908256881,34,2838,8,13,83.47058823529412,0.3823529411764705
Alberto Grassi,0.0,0.0,16.0,381.0,294.0,0.0,21.0,23.0,0.0,0.0,28.0,0.7716535433070866,13,980,0,9,75.38461538461539,0.6923076923076923
Alberto Guitián Ceballos,0.0,0.0,0.0,28.0,17.0,0.0,3.0,5.0,0.0,0.0,1.0,0.6071428571428571,1,93,0,0,93.0,0.0
Alberto Junior Rodríguez Valdelomar,0.0,0.0,2.0,56.0,49.0,0.0,2.0,4.0,0.0,0.0,1.0,0.875,2,138,0,1,69.0,0.5
Alberto Lopo García,0.0,0.0,5.0,582.0,441.0,0.0,41.0,149.0,0.0,0.0,32.0,0.7577319587628866,23,2088,3,0,90.78260869565216,0.0
Alberto Lora Ramos,0.0,3.0,6.0,1397.0,1044.0,0.0,68.0,89.0,1.0,0.0,37.0,0.7473156764495347,33,2984,5,2,90.42424242424242,0.0606060606060606
Alberto López Fernández,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1,90,0,0,90.0,0.0
Alberto Marcos Rey,0.0,0.0,0.0,137.0,107.0,0.0,7.0,20.0,0.0,0.0,14.0,0.781021897810219,4,360,0,1,90.0,0.25
Alberto Martín Romo García Adámez,0.0,0.0,0.0,39.0,34.0,0.0,2.0,0.0,0.0,0.0,4.0,0.8717948717948718,1,94,0,0,94.0,0.0
Alberto Mateus Contreiras Gonçalves,4.0,1.0,30.0,322.0,208.0,0.0,8.0,21.0,1.0,0.0,29.0,0.6459627329192547,33,2928,25,5,88.72727272727273,0.1515151515151515
Alberto Moreno Pérez,2.0,4.0,37.0,1896.0,1491.0,0.0,44.0,89.0,0.0,0.0,42.0,0.7863924050632911,37,3359,5,4,90.7837837837838,0.1081081081081081
Alberto Noguera Ripoll,3.0,2.0,22.0,1124.0,952.0,0.0,29.0,5.0,1.0,0.0,43.0,0.8469750889679716,19,1738,0,3,91.47368421052632,0.1578947368421052
Alberto Paloschi,10.0,2.0,56.0,584.0,388.0,0.0,7.0,11.0,0.0,0.0,51.0,0.6643835616438356,31,2663,5,11,85.90322580645162,0.3548387096774194
Alberto Pelagotti,0.0,0.0,0.0,181.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7182320441988951,6,534,0,0,89.0,0.0
Alberto Perea Correoso,0.0,0.0,4.0,49.0,38.0,0.0,8.0,4.0,0.0,0.0,4.0,0.7755102040816326,3,202,0,3,67.33333333333333,1.0
Alberto Rivera Pizarro,0.0,0.0,4.0,232.0,173.0,0.0,10.0,11.0,1.0,0.0,14.0,0.7456896551724138,7,609,1,1,87.0,0.1428571428571428
Alberto Rodríguez Baró,0.0,0.0,0.0,39.0,32.0,0.0,1.0,4.0,0.0,0.0,3.0,0.8205128205128205,2,183,1,0,91.5,0.0
Alberto Soro Álvarez,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7777777777777778,1,88,1,0,88.0,0.0
Alberto Zapater Arjol,1.0,0.0,2.0,231.0,186.0,0.0,12.0,7.0,0.0,0.0,18.0,0.8051948051948052,6,536,0,2,89.33333333333333,0.3333333333333333
Albian Afrim Ajeti,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,1,91,1,0,91.0,0.0
Albin Ekdal,0.0,0.0,11.0,896.0,712.0,0.0,33.0,50.0,0.0,0.0,44.0,0.7946428571428571,23,1964,0,8,85.3913043478261,0.3478260869565217
Albino Gomes,0.0,0.0,0.0,96.0,49.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5104166666666666,4,335,0,1,83.75,0.25
Aldana Cometti,0.0,0.0,0.0,181.0,126.0,0.0,5.0,37.0,0.0,0.0,10.0,0.6961325966850829,6,550,0,0,91.66666666666669,0.0
Aldo Firicano,0.0,0.0,0.0,18.0,17.0,0.0,2.0,6.0,0.0,0.0,4.0,0.9444444444444444,1,88,0,0,88.0,0.0
Aldo Kalulu Kyatengwa,2.0,0.0,5.0,65.0,51.0,0.0,2.0,1.0,0.0,0.0,1.0,0.7846153846153846,10,899,9,1,89.9,0.1
Aldo Pedro Duscher,0.0,0.0,2.0,88.0,65.0,0.0,1.0,3.0,0.0,0.0,10.0,0.7386363636363636,3,272,1,0,90.66666666666669,0.0
Aldo Sebastián Corzo Chávez,0.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.625,1,88,0,0,88.0,0.0
Aldo Serena,0.0,0.0,1.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7037037037037037,1,89,0,0,89.0,0.0
Aldrith Ivana Quintero Humphries,0.0,0.0,1.0,68.0,46.0,0.0,2.0,1.0,0.0,0.0,5.0,0.6764705882352942,3,262,1,1,87.33333333333333,0.3333333333333333
Aleandro Rosi,0.0,0.0,15.0,950.0,686.0,0.0,27.0,97.0,1.0,0.0,66.0,0.7221052631578947,27,2448,3,4,90.66666666666669,0.1481481481481481
Aleix Febas Pérez,0.0,0.0,0.0,37.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8918918918918919,1,92,0,0,92.0,0.0
Aleix García Serrano,0.0,0.0,2.0,81.0,65.0,0.0,5.0,0.0,0.0,0.0,0.0,0.8024691358024691,2,183,1,0,91.5,0.0
Aleix Vidal Parreu,3.0,5.0,22.0,1216.0,1002.0,0.0,26.0,28.0,1.0,0.0,26.0,0.8240131578947368,34,2840,14,9,83.52941176470588,0.2647058823529412
Alejandro Alfaro Ligero,0.0,0.0,7.0,86.0,58.0,0.0,4.0,0.0,0.0,0.0,10.0,0.6744186046511628,5,453,3,1,90.6,0.2
Alejandro Arribas Garrido,2.0,0.0,13.0,1248.0,919.0,0.0,87.0,242.0,1.0,0.0,47.0,0.7363782051282052,39,3399,1,2,87.15384615384616,0.0512820512820512
Alejandro Baena Rodríguez,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9166666666666666,2,187,2,0,93.5,0.0
Alejandro Balboa Bandeira,0.0,0.0,0.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8571428571428571,2,189,2,0,94.5,0.0
Alejandro Balde Martínez,0.0,0.0,1.0,119.0,111.0,0.0,2.0,1.0,0.0,0.0,2.0,0.9327731092436976,4,381,3,1,95.25,0.25
Alejandro Barrera García,0.0,0.0,2.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6857142857142857,5,456,5,0,91.2,0.0
Alejandro Bedoya,3.0,3.0,46.0,903.0,722.0,0.0,15.0,24.0,1.0,0.0,51.0,0.7995570321151716,28,2509,6,4,89.60714285714286,0.1428571428571428
Alejandro Berenguer Remiro,0.0,1.0,2.0,41.0,28.0,0.0,1.0,1.0,0.0,0.0,3.0,0.6829268292682927,3,274,2,0,91.33333333333331,0.0
Alejandro Bergantiños García,4.0,0.0,21.0,1050.0,824.0,0.0,39.0,48.0,2.0,0.0,39.0,0.7847619047619048,27,2367,2,3,87.66666666666667,0.1111111111111111
Alejandro Blanco Sánchez,0.0,0.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5454545454545454,1,92,1,0,92.0,0.0
Alejandro Campano Hernando,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1,88,1,0,88.0,0.0
Alejandro Castro Fernández,0.0,0.0,1.0,41.0,28.0,0.0,1.0,1.0,0.0,0.0,4.0,0.6829268292682927,1,92,0,0,92.0,0.0
Alejandro Damián Domínguez,0.0,0.0,4.0,104.0,75.0,0.0,3.0,0.0,1.0,0.0,2.0,0.7211538461538461,3,239,0,2,79.66666666666667,0.6666666666666666
Alejandro Darío Gómez,7.0,7.0,89.0,1486.0,1023.0,0.0,39.0,9.0,0.0,0.0,35.0,0.6884253028263796,37,3060,1,19,82.70270270270271,0.5135135135135135
Alejandro Felip Selma,0.0,0.0,0.0,20.0,18.0,0.0,0.0,2.0,0.0,0.0,1.0,0.9,1,90,1,0,90.0,0.0
Alejandro Fernández Iglesias,1.0,0.0,2.0,52.0,33.0,0.0,3.0,5.0,0.0,0.0,1.0,0.6346153846153846,3,276,2,0,92.0,0.0
Alejandro Garnacho Ferreyra,0.0,0.0,2.0,22.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,0.8181818181818182,1,64,0,1,64.0,1.0
Alejandro Granell Nogué,0.0,0.0,3.0,53.0,42.0,0.0,4.0,1.0,0.0,0.0,0.0,0.7924528301886793,1,93,0,0,93.0,0.0
Alejandro Grimaldo García,10.0,13.0,71.0,2263.0,1872.0,0.0,32.0,45.0,1.0,0.0,15.0,0.827220503756076,35,3211,3,5,91.74285714285716,0.1428571428571428
Alejandro Gálvez Jimena,1.0,0.0,8.0,671.0,519.0,0.0,41.0,72.0,1.0,0.0,33.0,0.7734724292101341,26,2259,7,4,86.88461538461539,0.1538461538461538
Alejandro Jesús Bran Flores,0.0,0.0,1.0,16.0,10.0,0.0,2.0,2.0,0.0,0.0,2.0,0.625,2,186,2,0,93.0,0.0
Alejandro López Sánchez,0.0,0.0,4.0,119.0,96.0,0.0,2.0,2.0,0.0,0.0,7.0,0.8067226890756303,3,262,0,1,87.33333333333333,0.3333333333333333
Alejandro Marañón Pérez,0.0,0.0,1.0,14.0,6.0,0.0,1.0,4.0,0.0,0.0,3.0,0.4285714285714285,1,53,0,1,53.0,1.0
Alejandro Martínez Sánchez,0.0,0.0,0.0,35.0,27.0,0.0,1.0,3.0,0.0,0.0,0.0,0.7714285714285715,1,92,0,0,92.0,0.0
Alejandro Menéndez Díez,2.0,1.0,18.0,392.0,239.0,0.0,26.0,24.0,0.0,0.0,12.0,0.6096938775510204,21,1809,10,4,86.14285714285714,0.1904761904761904
Alejandro Miguel Rodriguez,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,6,555,6,0,92.5,0.0
Alejandro Moreno Lopera,0.0,1.0,2.0,124.0,94.0,0.0,3.0,7.0,0.0,0.0,6.0,0.7580645161290323,3,278,0,0,92.66666666666669,0.0
Alejandro Pozo Pozo,0.0,0.0,1.0,59.0,45.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7627118644067796,1,93,0,0,93.0,0.0
Alejandro Pozuelo Melero,0.0,0.0,1.0,39.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8974358974358975,2,155,1,1,77.5,0.5
Alejandro Remiro Gargallo,0.0,0.0,0.0,157.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707006369426752,4,368,0,0,92.0,0.0
Alejandro Romero Gamarra,0.0,0.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2,182,2,0,91.0,0.0
Alejandro Varela López,0.0,0.0,0.0,54.0,37.0,0.0,1.0,2.0,0.0,0.0,0.0,0.6851851851851852,1,89,0,0,89.0,0.0
Aleksandar Dragović,0.0,0.0,1.0,232.0,201.0,0.0,8.0,16.0,1.0,0.0,4.0,0.8663793103448276,4,340,0,2,85.0,0.5
Aleksandar Ignjovski,0.0,1.0,9.0,568.0,379.0,0.0,24.0,39.0,1.0,0.0,20.0,0.6672535211267606,18,1573,5,2,87.38888888888889,0.1111111111111111
Aleksandar Katai,0.0,0.0,1.0,19.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5789473684210527,1,56,0,1,56.0,1.0
Aleksandar Kolarov,4.0,3.0,43.0,1912.0,1442.0,0.0,33.0,91.0,1.0,0.0,30.0,0.75418410041841,32,2918,4,2,91.1875,0.0625
Aleksandar Mitrović,12.0,4.0,116.0,895.0,645.0,0.0,9.0,38.0,7.0,0.0,63.0,0.7206703910614525,43,3712,12,12,86.32558139534883,0.2790697674418604
Aleksandar Pantić,0.0,0.0,10.0,563.0,363.0,0.0,50.0,126.0,0.0,0.0,29.0,0.6447602131438721,22,1942,2,1,88.27272727272727,0.0454545454545454
Aleksandar Pavlović,0.0,0.0,0.0,51.0,46.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9019607843137256,1,59,0,1,59.0,1.0
Aleksandar Pešić,2.0,1.0,15.0,140.0,85.0,0.0,1.0,2.0,0.0,0.0,15.0,0.6071428571428571,23,1980,18,4,86.08695652173913,0.1739130434782608
Aleksandar Prijović,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1,97,1,0,97.0,0.0
Aleksandar Tonev,0.0,1.0,32.0,270.0,171.0,0.0,7.0,9.0,0.0,0.0,14.0,0.6333333333333333,22,1876,11,6,85.27272727272727,0.2727272727272727
Aleksandar Trajkovski,3.0,1.0,45.0,616.0,463.0,0.0,12.0,5.0,1.0,0.0,45.0,0.7516233766233766,35,2965,17,12,84.71428571428571,0.3428571428571428
Aleksandr Erokhin,0.0,0.0,3.0,17.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.4705882352941176,2,240,2,0,120.0,0.0
Aleksandr Golovin,2.0,3.0,12.0,325.0,239.0,0.0,6.0,1.0,0.0,0.0,21.0,0.7353846153846154,9,834,0,2,92.66666666666669,0.2222222222222222
Aleksandr Polukarov,0.0,0.0,2.0,32.0,26.0,0.0,1.0,4.0,0.0,0.0,2.0,0.8125,1,82,0,0,82.0,0.0
Aleksandr Samedov,0.0,0.0,2.0,155.0,113.0,0.0,5.0,1.0,0.0,0.0,9.0,0.7290322580645161,5,363,0,3,72.6,0.6
