player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label
Arnaldo Antonio Sanabria Ayala,2021/22,3,Real Betis,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,70,70.0,1,1,0,2,14,10,71.4,2,4,0,0.0,0,0,0,1.2857,0.0,2.5714,1.2857,0.5,0.0,5.1429,0.0,5.1429,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.1598,0.0887,0.1307,0.0055,0.0476,0.3226,1,1,1,Neutral
Darwin Daniel Machís Marcano,2021/22,3,Granada,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,138,69.0,1,1,0,3,34,26,76.5,2,6,0,0.0,3,2,2,0.6522,0.0,1.9565,0.6522,0.3333,0.0,5.2174,1.9565,3.5217,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2581,0.084,0.146,-0.09,0.1333,0.225,1,2,0,Negative
Maximiliano Gómez González,2021/22,3,Valencia,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,0,2,28,20,71.4,2,9,1,0.1111,1,0,4,0.5,0.0,1.0,0.5,0.5,0.0,4.5,0.5,2.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6705,0.0613,0.1063,-0.0364,0.15,0.3278,1,1,1,Neutral
Carlos Soler Barragán,2021/22,3,Valencia,Midfielder,3,27,12000000.0,16.3004,2,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,2,2,70,55,78.6,2,4,1,0.25,0,3,2,0.5,1.0,1.0,1.5,0.5,2.0,3.5,0.0,4.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.1808,0.1863,0.1067,0.1205,0.0083,0.2738,1,1,1,Positive
Gabriel Armando de Abreu,2021/22,3,Valencia,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,0,2,69,59,85.5,3,2,0,0.0,0,6,1,0.5,0.0,1.0,0.5,0.5,0.0,4.0,0.0,2.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.6755,0.0,0.1867,-0.3169,0.3194,0.787,0,2,1,Negative
Mouctar Diakhaby,2021/22,3,Valencia,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,117,58.5,1,1,0,1,22,21,95.5,3,1,1,1.0,0,1,2,0.7692,0.0,0.7692,0.7692,1.0,0.0,1.5385,0.0,2.6923,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,79.7139,0.0,0.282,-0.4919,0.0783,0.8498,0,3,0,Negative
Jorge Molina Vidal,2021/22,3,Granada,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,30,30.0,1,1,0,1,6,4,66.7,1,1,0,0.0,2,0,1,3.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,12.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,85.4855,0.0893,0.0547,0.139,0.3083,0.7981,1,1,1,Positive
Willian José da Silva,2021/22,3,Real Sociedad,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,1,0,4,35,30,85.7,3,4,1,0.25,0,1,0,1.0,0.0,4.0,1.0,0.25,0.0,5.0,0.0,5.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,80.2355,0.1497,0.1863,-0.1262,-0.0611,0.1278,1,2,0,Negative
Ander Barrenetxea Muguruza,2021/22,3,Real Sociedad,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,65,32.5,1,1,0,1,24,20,83.3,2,2,1,0.5,5,0,3,1.3846,0.0,1.3846,1.3846,1.0,0.0,2.7692,6.9231,6.9231,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,82.4001,0.0,0.132,-0.2365,0.2778,0.5556,0,1,2,Negative
Alejandro Fernández Iglesias,2021/22,3,Cádiz,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,123,61.5,1,1,0,1,50,33,66.0,1,3,1,0.3333,1,2,0,0.7317,0.0,0.7317,0.7317,1.0,0.0,3.6585,0.7317,2.7805,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9962,0.0,0.1367,-0.2434,-0.1667,0.1833,0,2,1,Negative
Iker Muniain Goñi,2021/22,3,Athletic Club,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,0,2,96,83,86.5,3,4,0,0.0,3,2,2,0.5,0.0,1.0,0.5,0.5,0.0,3.0,1.5,2.45,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6505,0.0893,0.0927,0.0858,0.3833,0.4333,1,1,1,Positive
Álvaro Negredo Sánchez,2021/22,3,Cádiz,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,87,43.5,1,1,0,2,17,12,70.6,2,10,0,0.0,1,1,1,1.0345,0.0,2.069,1.0345,0.5,0.0,11.3793,1.0345,4.4483,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.8779,0.1693,0.089,0.1203,-0.1417,0.1278,2,1,0,Positive
Álvaro Giménez Candela,2021/22,3,Cádiz,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,61,61.0,1,1,0,1,13,6,46.2,1,5,0,0.0,0,1,1,1.4754,0.0,1.4754,1.4754,1.0,0.0,8.8525,0.0,5.1639,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.6314,0.076,0.0993,-0.0654,-0.0667,0.2333,1,1,1,Negative
Yannick Ferreira Carrasco,2021/22,3,Atlético Madrid,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,0,6,72,52,72.2,2,5,1,0.2,18,5,10,0.5,0.0,3.0,0.5,0.1667,0.0,5.0,9.0,5.7,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.2355,0.0613,0.156,-0.1163,-0.1,0.3593,1,2,0,Negative
Enes Ünal,2021/22,3,Getafe,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,48,24.0,1,1,0,1,15,12,80.0,2,6,0,0.0,1,0,3,1.875,0.0,1.875,1.875,1.0,0.0,11.25,1.875,7.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,81.713,0.1443,0.1353,-0.0171,0.3917,0.5083,1,2,0,Neutral
Luuk de Jong,2021/22,3,Sevilla,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,145,72.5,1,1,0,1,48,41,85.4,3,7,0,0.0,1,0,3,0.6207,0.0,0.6207,0.6207,1.0,0.0,4.3448,0.6207,2.3586,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.1834,0.0,0.0797,-0.0987,-0.0667,0.2333,0,1,2,Negative
Rafael Mir Vicente,2021/22,3,Huesca,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,1,0,6,31,24,77.4,2,5,0,0.0,2,0,6,0.5,0.0,3.0,0.5,0.1667,0.0,2.5,1.0,3.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1955,0.0887,0.2013,-0.0975,0.0226,0.4374,1,2,0,Negative
Jaime Mata Arnaiz,2021/22,3,Getafe,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,70,70.0,1,1,0,2,19,13,68.4,1,4,0,0.0,1,0,3,1.2857,0.0,2.5714,1.2857,0.5,0.0,5.1429,1.2857,5.5286,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.8383,0.1443,0.118,0.0263,0.1,0.3083,1,2,0,Neutral
Luka Modrić,2021/22,3,Real Madrid,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,112,56.0,1,1,0,2,60,50,83.3,2,3,0,0.0,4,1,3,0.8036,0.0,1.6071,0.8036,0.5,0.0,3.2143,3.2143,4.1786,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.2833,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative
Toni Kroos,2021/22,3,Real Madrid,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,161,80.5,1,1,0,5,113,98,86.7,3,8,0,0.0,4,1,4,0.559,0.0,2.795,0.559,0.2,0.0,5.0311,2.236,3.7453,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.6535,0.1497,0.1067,-0.0275,0.2167,0.35,1,1,1,Neutral
Federico Santiago Valverde Dipetta,2021/22,3,Real Madrid,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,128,64.0,1,1,0,3,60,44,73.3,2,7,3,0.4286,3,3,3,0.7031,0.0,2.1094,0.7031,0.3333,0.0,7.0312,2.1094,3.7969,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.7108,0.0,0.2177,-0.332,-0.125,0.4148,0,3,0,Negative
Gonzalo Julián Melero Manzanares,2021/22,3,Levante UD,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,171,85.5,1,1,0,2,67,59,88.1,3,5,0,0.0,2,5,2,0.5263,0.0,1.0526,0.5263,0.5,0.0,5.2632,1.0526,2.4211,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.087,0.0,0.108,-0.1708,-0.025,0.4648,0,2,1,Negative
Sergio León Limones,2021/22,3,Levante UD,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,25,12.5,1,1,0,2,7,5,71.4,2,2,0,0.0,1,0,0,3.6,0.0,7.2,3.6,0.5,0.0,7.2,3.6,15.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,91.6655,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral
Samuel Chimerenka Chukwueze,2021/22,3,Villarreal,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,161,80.5,1,1,0,1,57,41,71.9,2,3,0,0.0,12,1,2,0.559,0.0,0.559,0.559,1.0,0.0,2.236,6.7081,3.9689,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.5489,0.0893,0.1283,-0.0419,0.0367,0.6517,1,1,1,Neutral
José Luis Morales Nogales,2021/22,3,Levante UD,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,113,56.5,1,1,0,5,44,25,56.8,1,3,0,0.0,4,3,1,0.7965,0.0,3.9823,0.7965,0.2,0.0,4.7788,3.1858,5.3363,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.0699,0.0887,0.14,0.0249,0.2643,0.2393,1,1,1,Neutral
Sergio Ramos García,2021/22,3,Real Madrid,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,1,0,4,58,55,94.8,3,2,0,0.0,0,1,2,1.0,0.0,4.0,1.0,0.25,0.0,3.0,0.0,5.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,82.9655,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative
Víctor Ruíz Torre,2021/22,3,Real Betis,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,119,59.5,1,1,0,2,64,51,79.7,2,2,0,0.0,0,2,3,0.7563,0.0,1.5126,0.7563,0.5,0.0,3.0252,0.0,3.0252,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4733,0.0,0.1367,-0.2434,-0.1667,0.1833,0,2,1,Negative
Borja Iglesias Quintas,2021/22,3,Real Betis,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,1,81,81.0,1,1,0,2,26,19,73.1,2,4,0,0.0,4,1,1,1.1111,0.0,2.2222,1.1111,0.5,0.0,5.5556,4.4444,5.7778,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.6221,0.28,0.0853,0.3241,0.2944,0.5167,2,0,1,Positive
Lorenzo Jesús Morón García,2021/22,3,Real Betis,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,29,14.5,1,1,0,3,5,5,100.0,3,3,0,0.0,0,0,3,3.1034,0.0,9.3103,3.1034,0.3333,0.0,9.3103,0.0,13.9655,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,97.9737,0.0,0.2463,-0.3641,0.425,0.6315,0,3,0,Negative
Moriba Kourouma Kourouma,2021/22,3,Barcelona,Midfielder,3,27,12000000.0,16.3004,2,estimated,729,0.9048,Prime,0,0,0,1,13,489,37.6154,1,1,2,13,338,311,92.0,3,20,3,0.15,13,8,15,0.184,0.3681,2.3926,0.5521,0.0769,2.0,5.1534,2.3926,3.2025,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,80.0045,0.108,0.1583,-0.1536,0.05,0.1,1,2,0,Negative
Karim Benzema,2021/22,3,Real Madrid,Midfielder,3,27,10500000.0,16.1669,2,estimated,729,0.9048,Prime,0,0,0,1,2,161,80.5,1,1,1,6,65,61,93.8,3,6,0,0.0,0,1,0,0.559,0.559,3.354,1.118,0.1667,1.0,3.913,0.0,4.472,0,0,0,,0,1.0,0.0,0,76,211,4,37,2.7763,211.0,92.7318,0.074,0.1423,-0.143,-0.1088,0.3005,13,34,29,Negative
Héctor Junior Firpo Adames,2021/22,3,Barcelona,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,5,154,30.8,1,1,0,1,123,119,96.7,3,2,0,0.0,3,1,4,0.5844,0.0,0.5844,0.5844,1.0,0.0,1.7532,1.7532,2.5714,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,79.8926,0.0,0.24,-0.4074,0.0417,0.5648,0,3,0,Negative
Sergi Roberto Carnicer,2021/22,3,Barcelona,Midfielder,3,27,12000000.0,16.3004,2,estimated,729,0.9048,Prime,0,0,0,1,15,946,63.0667,1,1,2,5,887,800,90.2,3,22,4,0.1818,9,8,6,0.0951,0.1903,0.4757,0.2854,0.2,2.0,2.8541,0.8562,1.1607,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4018,0.0,0.1817,-0.3517,-0.2967,0.3183,0,2,1,Negative
Clément Lenglet,2021/22,3,Barcelona,Defender,2,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,1,0,0,0,32,2451,76.5938,2,1,0,10,2215,2061,93.0,3,81,11,0.1358,15,34,48,0.0367,0.0,0.3672,0.0367,0.1,0.0,4.2228,0.5508,0.459,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.614,0.0613,0.0903,0.0171,0.1778,0.5815,1,1,1,Neutral
José Ignacio Peleteiro Ramallo,2021/22,3,Deportivo Alavés,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,20,13,65.0,1,2,0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.6108,0.1987,0.1013,0.1045,-0.1417,0.1611,2,1,0,Positive
Álvaro Juan Cruz Armada,2021/22,3,Osasuna,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,68,68.0,1,0,0,0,24,19,79.2,2,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3235,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.4208,0.0,0.1823,-0.3032,0.1667,0.4833,0,2,1,Negative
Adrián Marín Gómez,2021/22,3,Deportivo Alavés,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.9766,0.0,0.0927,-0.1335,0.3278,0.3222,0,1,2,Negative
Omenuke Mfulu,2021/22,3,Elche,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,80,80.0,1,0,0,0,35,30,85.7,3,5,1,0.2,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3708,0.2943,0.1067,0.2338,0.0083,0.2738,2,1,0,Positive
Emiliano Ariel Rigoni,2021/22,3,Elche,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,59,59.0,1,0,0,0,23,16,69.6,1,2,0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,3.0508,0.9153,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9137,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive
Rodrigo Andrés Battaglia,2021/22,3,Deportivo Alavés,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,0,0,1,57,49,86.0,3,8,4,0.5,1,2,2,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.5,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.0608,0.108,0.149,-0.173,-0.1667,0.1833,1,2,0,Negative
Claudio Andrés Bravo Muñoz,2021/22,3,Real Betis,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,38,27,71.1,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9908,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral
Sergio Busquets i Burgos,2021/22,3,Barcelona,Defender,2,27,15000000.0,16.5236,2,estimated,729,0.9048,Prime,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4867,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral
Gerard Piqué Bernabéu,2021/22,3,Barcelona,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,19,1570,82.6316,2,0,0,8,1247,1173,94.1,3,42,7,0.1667,1,15,13,0.0,0.0,0.4586,0.0,0.0,0.0,3.2675,0.0573,0.2465,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2606,0.084,0.199,-0.2611,0.0783,0.6433,1,2,0,Negative
Deyverson Brum Silva Acosta,2021/22,3,Deportivo Alavés,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,66,33.0,1,0,0,0,21,12,57.1,1,6,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.5455,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.7908,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral
Manuel Alejandro García Sánchez,2021/22,3,Deportivo Alavés,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,19,19.0,1,0,0,0,4,2,50.0,1,3,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,23.6842,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.6608,0.076,0.132,-0.1263,0.1667,0.5,1,1,1,Negative
Johan Andrés Mojica Palacio,2021/22,3,Elche,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,46,41,89.1,3,2,1,0.5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.2,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1908,0.1733,0.0993,0.1777,0.1833,0.525,2,1,0,Positive
Lucas Ariel Boyé,2021/22,3,Elche,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,71,71.0,1,0,0,2,21,13,61.9,1,8,0,0.0,0,0,1,0.0,0.0,2.5352,0.0,0.0,0.0,10.1408,0.0,1.2676,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.1322,0.149,0.112,0.1412,0.231,0.3226,1,1,1,Positive
Kenan Kodro,2021/22,3,Real Valladolid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,84,84.0,1,0,0,1,21,18,85.7,3,0,0,0.0,4,2,2,0.0,0.0,1.0714,0.0,0.0,0.0,2.1429,4.2857,1.8214,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.103,0.0893,0.183,-0.1223,0.0783,0.8831,1,2,0,Negative
Saidy Janko,2021/22,3,Real Valladolid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,64,64.0,1,0,0,0,29,21,72.4,2,1,0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3808,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral
Bruno González Cabrera,2021/22,3,Real Valladolid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,15,12,80.0,2,5,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.0417,0.1863,-0.2395,-0.0611,0.1278,0,2,1,Negative
Waldo Rubio Martín,2021/22,3,Real Valladolid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,6,6.0,1,0,0,0,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.0,0.0797,-0.0987,-0.0667,0.2333,0,1,2,Negative
Alejandro Darío Gómez,2021/22,3,Sevilla,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,45,45.0,1,0,0,0,14,10,71.4,2,1,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.0808,0.0,0.2117,-0.3352,0.0,0.3333,0,2,1,Negative
Sergio Escudero Palomo,2021/22,3,Sevilla,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.3433,0.0357,0.4993,-0.0722,0.3071,3,0,0,Positive
Karim Rekik,2021/22,3,Sevilla,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,45,45.0,1,0,0,0,25,23,92.0,3,0,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.2608,0.1363,0.0647,0.093,0.1833,0.35,1,1,1,Positive
Óscar Rodríguez Arnaiz,2021/22,3,Sevilla,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,28,28.0,1,0,0,0,18,14,77.8,2,2,0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9.6429,6.4286,1.9286,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8937,0.0,0.165,-0.309,-0.2333,0.0667,0,2,1,Negative
Yeray Álvarez López,2021/22,3,Athletic Club,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,1,55,45,81.8,2,2,0,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.9508,0.0,0.2117,-0.3352,0.0,0.3333,0,2,1,Negative
Íñigo Lekue Martínez,2021/22,3,Athletic Club,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,7,7.0,1,0,0,0,7,7,100.0,3,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8571,3.8571,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,82.4465,0.2267,0.0993,0.1843,0.1,0.4333,2,1,0,Positive
Asier Villalibre Molina,2021/22,3,Athletic Club,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,7,7.0,1,0,0,0,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.8571,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.0417,0.16,-0.2313,-0.0611,0.1278,0,2,1,Negative
Raúl Rodríguez Navas,2021/22,3,Osasuna,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,29,26,89.7,3,3,0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.5708,0.1693,0.0357,0.2108,0.1361,0.35,2,0,1,Positive
